t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.042300000000000000e+04,0.000000000000000000e+00,6.820000000000000284e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000016999999999996e+02,1.350000000000000089e+00,1.169999999999999929e+00
4.228900000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.000000000000000000e+00,1.000019999999999953e+02,1.679999999999999938e+00,1.209999999999999964e+00
4.335900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,2.669999999999999929e+00,1.000018000000000029e+02,1.689999999999999947e+00,1.199999999999999956e+00
4.437400000000000000e+04,0.000000000000000000e+00,5.330000000000000071e+00,2.000000000000000000e+01,4.120000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.540000000000000036e+00,1.500000000000000000e+00,1.000016999999999996e+02,1.060000000000000053e+00,1.129999999999999893e+00
4.536500000000000000e+04,0.000000000000000000e+00,5.059999999999999609e+00,2.000000000000000000e+01,4.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.459999999999999964e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.000000000000000000e+00,1.129999999999999893e+00
4.637900000000000000e+04,0.000000000000000000e+00,5.089999999999999858e+00,2.000000000000000000e+01,4.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.469999999999999973e+00,1.500000000000000000e+00,1.000016999999999996e+02,1.000000000000000000e+00,1.129999999999999893e+00
4.741500000000000000e+04,0.000000000000000000e+00,5.129999999999999893e+00,2.000000000000000000e+01,4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000016999999999996e+02,1.010000000000000009e+00,1.120000000000000107e+00
4.835900000000000000e+04,4.000000000000000000e+00,5.150000000000000355e+00,2.000000000000000000e+01,4.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000018000000000029e+02,1.020000000000000018e+00,1.120000000000000107e+00
4.937300000000000000e+04,0.000000000000000000e+00,5.160000000000000142e+00,2.000000000000000000e+01,4.160000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000016999999999996e+02,1.020000000000000018e+00,1.129999999999999893e+00
5.036300000000000000e+04,3.000000000000000000e+00,5.160000000000000142e+00,2.000000000000000000e+01,4.139999999999999680e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000019999999999953e+02,1.010000000000000009e+00,1.129999999999999893e+00
