Ts (degC),I (a.u.),P (W),q (slm)
5.788000000000000256e+01,1.034844460714284069e+05,2.660347341464977866e+00,1.846221902986650676e+00
5.854999999999999716e+01,9.976299428571402677e+04,2.269810633331621030e+00,2.983395176004000948e+00
5.981000000000000227e+01,7.234903858082745865e+04,1.564446923933494604e+00,5.359857348539791566e+00
5.386999999999999744e+01,5.026743916353390523e+04,1.762058009267347902e+00,5.499556636128448694e+00
4.788000000000000256e+01,7.757188243421081279e+04,2.366657109630462497e+00,5.493518566135842107e+00
4.865999999999999659e+01,1.236480380639090145e+05,2.857857641452976605e+00,5.162830467991419425e+00
5.072999999999999687e+01,1.012446765789473575e+05,3.025299288406551934e+00,4.923812385178104378e+00
5.159000000000000341e+01,1.664298280827072740e+05,3.025653491972148501e+00,5.036764383779318344e+00
5.222999999999999687e+01,1.208594745394736237e+05,3.076956070609838001e+00,4.834695267112897099e+00
5.246000000000000085e+01,1.381400192763158411e+05,3.029038611444704099e+00,4.964173137529897417e+00
5.260999999999999943e+01,1.189027866823307268e+05,3.020864644502271990e+00,4.957567645969435333e+00
5.267000000000000171e+01,1.387346385338349501e+05,3.089828879182295207e+00,4.677040456101249966e+00
5.260999999999999943e+01,1.152000591823308205e+05,3.050038545944944612e+00,4.732786729983786245e+00
5.267999999999999972e+01,1.340632988063907833e+05,3.062405214084875205e+00,4.594035660590768622e+00
5.277000000000000313e+01,1.073545834680452535e+05,2.945948047958016680e+00,4.939817469903543312e+00
5.260999999999999943e+01,1.358072442857141723e+05,2.969288483937557732e+00,4.896356512687725981e+00
5.260000000000000142e+01,1.257659765131578606e+05,3.027345283230902240e+00,4.695705679096037422e+00
5.264000000000000057e+01,1.445177327255640412e+05,2.982291335373184804e+00,4.830745129156955642e+00
5.261999999999999744e+01,1.232677626033831766e+05,2.972953313038269929e+00,4.889024762329854390e+00
5.267000000000000171e+01,1.500321580545120523e+05,2.995254574871919928e+00,4.844948770727507181e+00
5.253000000000000114e+01,1.434660930733076821e+05,3.019479423697873255e+00,4.778473706943510813e+00
5.253000000000000114e+01,1.293626407894734875e+05,3.008629952641949323e+00,4.806239370162192159e+00
5.253999999999999915e+01,1.342907003289474815e+05,3.007958915215811935e+00,4.818176262454594294e+00
5.260999999999999943e+01,1.205978272838345874e+05,2.963023925796763880e+00,4.970398749108266401e+00
