Ts (degC),I (a.u.),P (W),q (slm)
5.763000000000000256e+01,2.132338903195489547e+05,2.352333830128310321e+00,2.796264421407264056e+00
5.742999999999999972e+01,1.908678542199246003e+05,2.017560591351189814e+00,3.760599175680370720e+00
5.578999999999999915e+01,1.839409771804515913e+05,1.558615617107378171e+00,5.466817092366712316e+00
4.999000000000000199e+01,8.643339702067660983e+04,1.763244117958891799e+00,5.499939624671608129e+00
4.571999999999999886e+01,9.647712851503727143e+04,2.289282021077127194e+00,5.494826295545808925e+00
4.696000000000000085e+01,1.891405388627810171e+05,2.700569577702846225e+00,5.494865603304459611e+00
4.897999999999999687e+01,2.738340555451120599e+05,2.966628377948708817e+00,4.707422667689619367e+00
5.032999999999999829e+01,2.737674118703008280e+05,2.869711226005239535e+00,4.798445444542472238e+00
5.109000000000000341e+01,2.620111473496242543e+05,2.825109216152255520e+00,4.666523323586519112e+00
5.131000000000000227e+01,2.515774086936083622e+05,2.679715954299334957e+00,4.938480244206469472e+00
5.142999999999999972e+01,2.785432134022564860e+05,2.715350653268710168e+00,4.681581638309203264e+00
5.164999999999999858e+01,2.163066441541355161e+05,2.664707294789916858e+00,4.685386701002315135e+00
5.214999999999999858e+01,2.731543146992484690e+05,2.539708463637810887e+00,4.962332564531990009e+00
5.217000000000000171e+01,2.488338080921054061e+05,2.539933946188046132e+00,4.910557525410666813e+00
5.210999999999999943e+01,3.076036743890981306e+05,2.527162325593893311e+00,4.925428965547505200e+00
5.204999999999999716e+01,2.868484196052627522e+05,2.541690952925875546e+00,4.878894622159954508e+00
5.196999999999999886e+01,2.441896924906015629e+05,2.538999216408052373e+00,4.898126508901023080e+00
5.182000000000000028e+01,2.245941115601498750e+05,2.572858292527332669e+00,4.766318528885864936e+00
5.188000000000000256e+01,2.889840968515034183e+05,2.539307179954244820e+00,4.904218391952690936e+00
5.210000000000000142e+01,2.622443386184214614e+05,2.495959063726038707e+00,5.041326199771712702e+00
5.196999999999999886e+01,2.421840997556389775e+05,2.553781424566924141e+00,4.885615664259225888e+00
5.174000000000000199e+01,2.922209345582707319e+05,2.565880106552179463e+00,4.887803319672334723e+00
5.221999999999999886e+01,2.646517643796999473e+05,2.558517367107615126e+00,4.840268054787405738e+00
5.228999999999999915e+01,2.834765699436103459e+05,2.553789090829996944e+00,4.767205489725685474e+00
5.222999999999999687e+01,2.497106466823304363e+05,2.531096381945162399e+00,4.832609593526158598e+00
5.214999999999999858e+01,2.464384545676684065e+05,2.488364295153151495e+00,4.990798406901313378e+00
5.197999999999999687e+01,2.448685710338350036e+05,2.572081053191468403e+00,4.734252810403914324e+00
5.195000000000000284e+01,2.447457545018800593e+05,2.567515501234765907e+00,4.716546875821469698e+00
5.231000000000000227e+01,2.208490080451131507e+05,2.536227284547564853e+00,4.754053681796288622e+00
5.271000000000000085e+01,2.743075828759394935e+05,2.458981741193489778e+00,4.925798482751964968e+00
5.242000000000000171e+01,2.952288925093973521e+05,2.493191153221300471e+00,4.842268878363413798e+00
5.206000000000000227e+01,2.585065030827067385e+05,2.460716753895515918e+00,5.074484465404743183e+00
5.170000000000000284e+01,2.607281642199244525e+05,2.518741779391063140e+00,4.992997815484193858e+00
5.167999999999999972e+01,2.710819551033843309e+05,2.563782203038868168e+00,4.899155500369004379e+00
5.200000000000000000e+01,2.738642361372182495e+05,2.594029514108477485e+00,4.714391577714540205e+00
5.281000000000000227e+01,2.726374258646620438e+05,2.561444794693472637e+00,4.659742672069245195e+00
5.310999999999999943e+01,2.712804078947373782e+05,2.438394072312242589e+00,4.955880544563057377e+00
5.277000000000000313e+01,2.556103981015035533e+05,2.465934078337538082e+00,4.848545611179360115e+00
5.254999999999999716e+01,2.518225490131580736e+05,2.461320249242270108e+00,4.912890816664684301e+00
5.240999999999999659e+01,2.401941516541357560e+05,2.448452989242177136e+00,5.035370526129223201e+00
5.207999999999999829e+01,2.640929922744364594e+05,2.501182032676756428e+00,4.967349008990191273e+00
5.217000000000000171e+01,2.554599878853382834e+05,2.522625326457527795e+00,4.933665781511789028e+00
5.215999999999999659e+01,2.665131062030068715e+05,2.597635963158171357e+00,4.645495596372639646e+00
5.254999999999999716e+01,2.709356100281959516e+05,2.555033346357033608e+00,4.671186278584706031e+00
5.268999999999999773e+01,2.891131958740600385e+05,2.481710895627420754e+00,4.837811063513168364e+00
5.267000000000000171e+01,2.563652824624059431e+05,2.438906849915135844e+00,4.988378796872704690e+00
5.259000000000000341e+01,2.652232246522562928e+05,2.484368075061262893e+00,4.875817729895066677e+00
5.210999999999999943e+01,2.454243866729326255e+05,2.485564563618144707e+00,4.975552956198177945e+00
5.199000000000000199e+01,2.825406020300749806e+05,2.484131720037408897e+00,5.034120113266935981e+00
5.197999999999999687e+01,2.649822726597741130e+05,2.546605925407425808e+00,4.880150139234080697e+00
5.239000000000000057e+01,2.540971801691733126e+05,2.589833733349110378e+00,4.633182421252581840e+00
5.256000000000000227e+01,2.396899509868416935e+05,2.473483951176125739e+00,4.974935487118389510e+00
5.292000000000000171e+01,2.780130204699244932e+05,2.481128540249546433e+00,4.884360143952709343e+00
5.304999999999999716e+01,2.788293746898501995e+05,2.431183003826465683e+00,5.009225108277927774e+00
5.271999999999999886e+01,2.351787531766913598e+05,2.446454388283973103e+00,5.056734386915001878e+00
5.221000000000000085e+01,2.570010458740605100e+05,2.466294898479191033e+00,5.115938342408369088e+00
5.220000000000000284e+01,2.562695668703005358e+05,2.488889184613728656e+00,5.106949565627393994e+00
5.200000000000000000e+01,2.410729612218044349e+05,2.591579920711831075e+00,4.816112135175985465e+00
5.227000000000000313e+01,2.777571629605268245e+05,2.596969722322947316e+00,4.706045933509534152e+00
5.278999999999999915e+01,2.493392406203011633e+05,2.528282831397808739e+00,4.810154077182222210e+00
5.278999999999999915e+01,2.656726075093986001e+05,2.456022202262750476e+00,5.015508081337465285e+00
5.395000000000000284e+01,2.687541075563906343e+05,2.409606540002020569e+00,5.053418071004104561e+00
5.382999999999999829e+01,2.435276904417288315e+05,2.387585196787558761e+00,5.091085153727368251e+00
5.335999999999999943e+01,2.517030585056387645e+05,2.393797341673790324e+00,5.138162138923517475e+00
5.285000000000000142e+01,2.284381335056389216e+05,2.435361167391234094e+00,5.108081196755524189e+00
5.264999999999999858e+01,2.730433240319536999e+05,2.488943812725665783e+00,5.013552002807990959e+00
5.265999999999999659e+01,2.436587604417293333e+05,2.521042578640829479e+00,4.912023870355115562e+00
5.310999999999999943e+01,2.708799299154134351e+05,2.519713726152592592e+00,4.844747729070500775e+00
5.349000000000000199e+01,2.611479824154141534e+05,2.520245681759031076e+00,4.707363851774095664e+00
5.372999999999999687e+01,2.681714373496247572e+05,2.422127055186484412e+00,4.884408765697663135e+00
5.375000000000000000e+01,2.755511464567669900e+05,2.375936238776490850e+00,5.026725612389312481e+00
5.350000000000000000e+01,2.218401633270686434e+05,2.364725852898759584e+00,5.166202398291495079e+00
5.307999999999999829e+01,2.360411789943604672e+05,2.339571313722682788e+00,5.401644471421956695e+00
5.221000000000000085e+01,2.370383703947377217e+05,2.453195622312501101e+00,5.274131369007236003e+00
5.206000000000000227e+01,2.451041028383449011e+05,2.564654823027325392e+00,5.022888840245503417e+00
5.229999999999999716e+01,2.687043403759390349e+05,2.607836603056805203e+00,4.850208969734539188e+00
5.339000000000000057e+01,2.835012071616538451e+05,2.566362630659487554e+00,4.756649905566558978e+00
