Ts (degC),I (a.u.),P (W),q (slm)
4.495000000000000284e+01,2.465312136936090537e+05,1.500000000000000000e+00,1.500000000000000000e+00
4.392999999999999972e+01,6.890845108082656225e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.110999999999999943e+01,5.631920221804513130e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.974000000000000199e+01,4.698083427631628729e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.857000000000000028e+01,1.760292273496258713e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.861999999999999744e+01,6.960765532894757052e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.825999999999999801e+01,6.686861261278172606e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.831000000000000227e+01,8.466444476503791520e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.824000000000000199e+01,9.792555056390985555e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.825000000000000000e+01,9.051332032894657459e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.839999999999999858e+01,5.299933708646650484e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.828000000000000114e+01,8.276725578947331815e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.809000000000000341e+01,9.438407365601486526e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.788000000000000256e+01,7.371689692669191572e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.764999999999999858e+01,9.145359975563945773e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.735999999999999943e+01,4.793109177631625062e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.695000000000000284e+01,5.583224760338337364e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.632999999999999829e+01,8.440723220864652831e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.588000000000000256e+01,5.720207692669170501e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.572999999999999687e+01,6.883860456766914285e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.581000000000000227e+01,9.265577281015021435e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.624000000000000199e+01,6.792850573308198364e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.639999999999999858e+01,1.084457658552630601e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.564000000000000057e+01,7.400207272556367388e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.575999999999999801e+01,7.993927271616568032e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.654999999999999716e+01,7.757200562030050787e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.681000000000000227e+01,5.646899650375975034e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.738000000000000256e+01,9.479662387217990181e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.722999999999999687e+01,1.098702898026311450e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.693999999999999773e+01,5.514376054511294933e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.654999999999999716e+01,1.018847515037592530e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.650999999999999801e+01,8.119848093045136193e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.678000000000000114e+01,9.476545779135309567e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.684000000000000341e+01,5.081857373120331613e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.577000000000000313e+01,8.064512901315759518e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.645000000000000284e+01,7.510532734962405812e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.646999999999999886e+01,7.095050689849667833e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.650999999999999801e+01,9.348259784774460422e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.654999999999999716e+01,7.739917553571362805e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.595000000000000284e+01,6.918759076127794106e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.567999999999999972e+01,5.784091999060140370e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.590999999999999659e+01,3.735248627819593821e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.554999999999999716e+01,8.657838704887288623e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.546000000000000085e+01,5.354394279135368561e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.527000000000000313e+01,7.423871320488672063e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.531000000000000227e+01,6.105743199248116434e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.525999999999999801e+01,2.935228883458604469e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.489000000000000057e+01,6.258851190789517568e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.471999999999999886e+01,7.192158284774411004e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.499000000000000199e+01,7.751472408834579983e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.529999999999999716e+01,7.140420126879712916e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.525000000000000000e+01,8.443026800751889823e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.539999999999999858e+01,9.343627987781992124e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.543999999999999773e+01,7.332060727443598444e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.521999999999999886e+01,4.808224110902273969e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.502000000000000313e+01,3.364667912593994697e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.507000000000000028e+01,5.184668484022548364e+04,1.500000000000000000e+00,1.500000000000000000e+00
