Ts (degC),I (a.u.),P (W),q (slm)
4.068999999999999773e+01,6.517320245300711395e+04,1.955613534691987621e+00,1.500000445026756335e+00
4.096999999999999886e+01,9.042105394736892777e+04,1.922579542161626076e+00,1.500000595831343819e+00
4.282000000000000028e+01,1.457100508928576892e+05,1.870961295106885469e+00,1.500000680357231886e+00
4.309000000000000341e+01,1.180881570676684642e+05,1.850719031651441915e+00,1.500000801796162797e+00
4.350000000000000000e+01,1.112961687969921913e+05,1.831224406007136984e+00,1.500000891307654793e+00
4.292999999999999972e+01,1.058700678947364650e+05,1.829034219140588391e+00,1.500000933312677365e+00
4.278999999999999915e+01,8.550937815789414162e+04,1.824984305023971576e+00,1.500000917469367590e+00
4.253000000000000114e+01,1.057502078289473866e+05,1.823590135919116673e+00,1.500000873319462968e+00
4.203999999999999915e+01,1.032071541823306034e+05,1.831237814560195964e+00,1.500000858122031211e+00
4.235999999999999943e+01,1.189617928195485438e+05,1.832783402852808052e+00,1.500000864259726896e+00
4.264000000000000057e+01,9.620377858082683815e+04,1.829370419944901460e+00,1.500000867248985070e+00
4.303000000000000114e+01,1.577852442011280509e+05,1.829540544159755200e+00,1.500000926416992453e+00
4.367000000000000171e+01,8.308064120300763170e+04,1.816834848000582259e+00,1.500000950296833224e+00
4.295000000000000284e+01,7.975954421052619000e+04,1.817751039844930583e+00,1.500000933820912152e+00
4.311999999999999744e+01,6.852016852443630341e+04,1.815363718810319327e+00,1.500000913026838134e+00
4.299000000000000199e+01,1.034658449718039483e+05,1.819277339870364329e+00,1.500000914125219076e+00
4.339999999999999858e+01,8.713814464285680151e+04,1.813965126938426486e+00,1.500000913217193865e+00
4.242000000000000171e+01,7.174949187969960622e+04,1.819161478722087555e+00,1.500000895535996470e+00
4.211999999999999744e+01,8.396524051691722707e+04,1.824656182456708242e+00,1.500000870984603552e+00
4.218999999999999773e+01,3.588028931390956859e+04,1.827556211134081066e+00,1.500000881266466912e+00
4.249000000000000199e+01,9.059203624060214497e+04,1.826843140926715847e+00,1.500000847021785155e+00
4.275000000000000000e+01,8.631156597744404280e+04,1.827983858807471496e+00,1.500000888504243068e+00
4.360000000000000142e+01,9.497068581766978605e+04,1.820833972196451711e+00,1.500000937635106002e+00
4.315999999999999659e+01,8.278585688909757300e+04,1.821252119356805643e+00,1.500000995570691664e+00
4.350999999999999801e+01,1.425109081296981021e+05,1.811180644519291727e+00,1.500000922608334619e+00
4.346000000000000085e+01,9.999433776315776049e+04,1.812800769703918125e+00,1.500000920195747156e+00
4.321999999999999886e+01,1.088397149718037981e+05,1.814947842973300585e+00,1.500000888559775980e+00
4.309000000000000341e+01,1.055597621334579017e+05,1.815938213078905683e+00,1.500000852379570482e+00
4.313000000000000256e+01,8.764616407894702570e+04,1.824090127234169856e+00,1.500000950225671925e+00
4.296000000000000085e+01,1.004686042105268280e+05,1.819675547879664901e+00,1.500000939390093269e+00
4.334000000000000341e+01,6.678977351503753744e+04,1.814628062260364327e+00,1.500000941896432849e+00
4.300999999999999801e+01,1.127189681390976766e+05,1.818708986843653896e+00,1.500000941782946740e+00
