t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.155700000000000000e+04,0.000000000000000000e+00,7.110000000000000320e+00,2.000000000000000000e+01,1.169999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000010999999999939e+02,1.409999999999999920e+00,1.110000000000000098e+00
4.347900000000000000e+04,0.000000000000000000e+00,7.089999999999999858e+00,2.000000000000000000e+01,1.169999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,0.000000000000000000e+00,1.000010999999999939e+02,1.419999999999999929e+00,1.110000000000000098e+00
4.453600000000000000e+04,0.000000000000000000e+00,6.919999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.959999999999999964e+00,1.959999999999999964e+00,1.000010999999999939e+02,1.379999999999999893e+00,1.110000000000000098e+00
4.552700000000000000e+04,0.000000000000000000e+00,6.719999999999999751e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.929999999999999938e+00,1.919999999999999929e+00,1.000011999999999972e+02,1.330000000000000071e+00,1.139999999999999902e+00
4.651600000000000000e+04,0.000000000000000000e+00,6.530000000000000249e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.870000000000000107e+00,1.870000000000000107e+00,1.000011999999999972e+02,1.300000000000000044e+00,1.129999999999999893e+00
4.752700000000000000e+04,0.000000000000000000e+00,6.469999999999999751e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.830000000000000071e+00,1.850000000000000089e+00,1.000011999999999972e+02,1.290000000000000036e+00,1.110000000000000098e+00
4.851900000000000000e+04,0.000000000000000000e+00,6.389999999999999680e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.830000000000000071e+00,1.000011999999999972e+02,1.270000000000000018e+00,1.129999999999999893e+00
4.950900000000000000e+04,0.000000000000000000e+00,6.410000000000000142e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.830000000000000071e+00,1.830000000000000071e+00,1.000011999999999972e+02,1.290000000000000036e+00,1.110000000000000098e+00
5.052100000000000000e+04,0.000000000000000000e+00,6.379999999999999893e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.820000000000000062e+00,1.000013000000000005e+02,1.280000000000000027e+00,1.120000000000000107e+00
5.153500000000000000e+04,0.000000000000000000e+00,6.400000000000000355e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.810000000000000053e+00,1.820000000000000062e+00,1.000011999999999972e+02,1.280000000000000027e+00,1.110000000000000098e+00
5.252600000000000000e+04,0.000000000000000000e+00,6.419999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.830000000000000071e+00,1.830000000000000071e+00,1.000010999999999939e+02,1.290000000000000036e+00,1.110000000000000098e+00
5.351700000000000000e+04,0.000000000000000000e+00,6.440000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.810000000000000053e+00,1.830000000000000071e+00,1.000010999999999939e+02,1.290000000000000036e+00,1.100000000000000089e+00
5.453100000000000000e+04,0.000000000000000000e+00,6.419999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.830000000000000071e+00,1.830000000000000071e+00,1.000011999999999972e+02,1.280000000000000027e+00,1.120000000000000107e+00
5.552000000000000000e+04,0.000000000000000000e+00,6.429999999999999716e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.830000000000000071e+00,1.000011999999999972e+02,1.280000000000000027e+00,1.110000000000000098e+00
5.653400000000000000e+04,0.000000000000000000e+00,6.389999999999999680e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.820000000000000062e+00,1.000011999999999972e+02,1.280000000000000027e+00,1.120000000000000107e+00
5.756900000000000000e+04,0.000000000000000000e+00,6.400000000000000355e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.840000000000000080e+00,1.820000000000000062e+00,1.000010999999999939e+02,1.280000000000000027e+00,1.129999999999999893e+00
