Ts (degC),I (a.u.),P (W),q (slm)
4.232000000000000028e+01,1.664029735150371562e+05,0.000000000000000000e+00,0.000000000000000000e+00
4.011999999999999744e+01,1.877516156954895268e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.753000000000000114e+01,4.903890428571407392e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.592999999999999972e+01,-6.419966278195682207e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.485000000000000142e+01,-9.100988345864094299e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.381000000000000227e+01,-1.955529907894708231e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.314000000000000057e+01,-5.430412415413194140e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.256000000000000227e+01,1.424610177631568513e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.202000000000000313e+01,5.582793609026018657e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.162000000000000099e+01,5.831752697368046938e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.139000000000000057e+01,2.986696031954904174e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.144000000000000128e+01,-6.032028642857107479e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.148000000000000043e+01,5.923895892857602121e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.119999999999999929e+01,-1.276023115601468635e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.101999999999999957e+01,1.040515948308205589e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.078999999999999915e+01,1.791519947368421708e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.057000000000000028e+01,-8.434305225564086868e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.035999999999999943e+01,-9.240065441729428130e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.014999999999999858e+01,2.225911057330810581e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.992999999999999972e+01,-3.727574134398500610e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.982000000000000028e+01,-2.758136560150537662e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.948000000000000043e+01,-2.195853651315764728e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.937000000000000099e+01,-2.411490902255748097e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.896999999999999886e+01,1.841102348684268145e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.892000000000000171e+01,1.359912843045132468e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.869999999999999929e+01,7.350144445488790552e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.866000000000000014e+01,3.614784950187996583e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.858999999999999986e+01,3.618468214285234353e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.850000000000000000e+01,1.158959374060148002e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.839999999999999858e+01,-1.002673181391018261e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.835999999999999943e+01,8.603809285714483849e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.830999999999999872e+01,-2.452129993420999381e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.846999999999999886e+01,-1.227352291353399596e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.828999999999999915e+01,1.047328139098210841e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.819999999999999929e+01,-3.814789886278194172e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.807999999999999829e+01,-8.537288796992083007e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.787999999999999901e+01,-1.115745693609004593e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.776000000000000156e+01,-1.808716725563922955e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.775000000000000000e+01,-4.119835601503564249e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.785000000000000142e+01,2.154537036654207259e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.785999999999999943e+01,-2.220182904135371427e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.757999999999999829e+01,4.328512838345744967e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.764000000000000057e+01,2.264800906015020155e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.753000000000000114e+01,-9.655941682330292679e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.767000000000000171e+01,-3.374153241541338502e+04,0.000000000000000000e+00,0.000000000000000000e+00
