t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
4.315600000000000000e+04,0.000000000000000000e+00,6.830000000000000071e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000016999999999996e+02,1.340000000000000080e+00,1.169999999999999929e+00
6.500600000000000000e+04,0.000000000000000000e+00,6.809999999999999609e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000016999999999996e+02,1.340000000000000080e+00,1.169999999999999929e+00
6.606600000000000000e+04,0.000000000000000000e+00,8.179999999999999716e+00,2.000000000000000000e+01,2.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.339999999999999858e+00,2.350000000000000089e+00,1.000015999999999963e+02,1.550000000000000044e+00,1.199999999999999956e+00
6.712500000000000000e+04,0.000000000000000000e+00,6.709999999999999964e+00,2.000000000000000000e+01,4.200000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.959999999999999964e+00,1.959999999999999964e+00,1.000018000000000029e+02,1.320000000000000062e+00,1.169999999999999929e+00
6.813700000000000000e+04,0.000000000000000000e+00,5.330000000000000071e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.530000000000000027e+00,1.560000000000000053e+00,1.000016999999999996e+02,1.050000000000000044e+00,1.120000000000000107e+00
6.912800000000000000e+04,0.000000000000000000e+00,6.410000000000000142e+00,2.000000000000000000e+01,5.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.889999999999999902e+00,1.889999999999999902e+00,1.000016999999999996e+02,1.260000000000000009e+00,1.179999999999999938e+00
7.014200000000000000e+04,0.000000000000000000e+00,8.750000000000000000e+00,2.000000000000000000e+01,5.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.410000000000000142e+00,2.459999999999999964e+00,1.000015999999999963e+02,1.580000000000000071e+00,1.219999999999999973e+00
7.114000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,2.870000000000000107e+00,1.000015999999999963e+02,1.669999999999999929e+00,1.229999999999999982e+00
7.211800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.109999999999999876e+00,1.000015999999999963e+02,1.669999999999999929e+00,1.219999999999999973e+00
7.314300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.209999999999999964e+00,1.000015999999999963e+02,1.669999999999999929e+00,1.219999999999999973e+00
