t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.045200000000000000e+04,2.000000000000000000e+00,6.860000000000000320e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,0.000000000000000000e+00,1.000020999999999987e+02,1.350000000000000089e+00,1.159999999999999920e+00
4.230700000000000000e+04,3.000000000000000000e+00,4.700000000000000178e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.350000000000000089e+00,1.360000000000000098e+00,1.000020999999999987e+02,9.399999999999999467e-01,1.100000000000000089e+00
4.339300000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.709999999999999964e+00,1.000020999999999987e+02,1.679999999999999938e+00,1.189999999999999947e+00
4.439300000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.479999999999999982e+00,2.700000000000000178e+00,1.000019999999999953e+02,1.689999999999999947e+00,1.169999999999999929e+00
4.539300000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.689999999999999947e+00,1.000020999999999987e+02,1.679999999999999938e+00,1.179999999999999938e+00
4.638500000000000000e+04,4.000000000000000000e+00,5.530000000000000249e+00,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.600000000000000089e+00,1.520000000000000018e+00,1.000019999999999953e+02,1.090000000000000080e+00,1.129999999999999893e+00
4.737600000000000000e+04,3.000000000000000000e+00,5.150000000000000355e+00,2.000000000000000000e+01,3.930000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000019999999999953e+02,1.020000000000000018e+00,1.129999999999999893e+00
4.836800000000000000e+04,3.000000000000000000e+00,8.439999999999999503e+00,2.000000000000000000e+01,2.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.330000000000000071e+00,2.399999999999999911e+00,1.000019999999999953e+02,1.570000000000000062e+00,1.179999999999999938e+00
4.936400000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.660000000000000142e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.199999999999999956e+00
5.038000000000000000e+04,3.000000000000000000e+00,7.580000000000000071e+00,2.000000000000000000e+01,2.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.240000000000000213e+00,2.089999999999999858e+00,1.000020999999999987e+02,1.489999999999999991e+00,1.199999999999999956e+00
