t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
3.633800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.520000000000000018e+00,3.500000000000000000e+00,1.000019000000000062e+02,1.669999999999999929e+00,1.199999999999999956e+00
5.818500000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,0.000000000000000000e+00,1.000019000000000062e+02,1.669999999999999929e+00,1.219999999999999973e+00
5.929300000000000000e+04,0.000000000000000000e+00,9.039999999999999147e+00,2.000000000000000000e+01,2.799999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.350000000000000089e+00,1.000019999999999953e+02,1.610000000000000098e+00,1.219999999999999973e+00
6.030700000000000000e+04,0.000000000000000000e+00,7.389999999999999680e+00,2.000000000000000000e+01,3.339999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.140000000000000124e+00,1.000019000000000062e+02,1.439999999999999947e+00,1.199999999999999956e+00
6.132100000000000000e+04,1.000000000000000000e+00,6.230000000000000426e+00,2.000000000000000000e+01,4.269999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.800000000000000044e+00,1.830000000000000071e+00,1.000018000000000029e+02,1.229999999999999982e+00,1.149999999999999911e+00
6.231100000000000000e+04,1.000000000000000000e+00,5.629999999999999893e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.610000000000000098e+00,1.639999999999999902e+00,1.000019999999999953e+02,1.110000000000000098e+00,1.120000000000000107e+00
6.334800000000000000e+04,1.000000000000000000e+00,6.589999999999999858e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.899999999999999911e+00,1.929999999999999938e+00,1.000020999999999987e+02,1.290000000000000036e+00,1.159999999999999920e+00
6.429300000000000000e+04,1.000000000000000000e+00,8.449999999999999289e+00,2.000000000000000000e+01,5.360000000000000320e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.399999999999999911e+00,1.000019000000000062e+02,1.560000000000000053e+00,1.209999999999999964e+00
6.529100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.729999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.520000000000000018e+00,2.910000000000000142e+00,1.000018000000000029e+02,1.669999999999999929e+00,1.199999999999999956e+00
6.629300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.939999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,2.959999999999999964e+00,1.000019000000000062e+02,1.669999999999999929e+00,1.219999999999999973e+00
6.728800000000000000e+04,1.000000000000000000e+00,9.859999999999999432e+00,2.000000000000000000e+01,4.040000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,2.470000000000000195e+00,1.000019000000000062e+02,1.659999999999999920e+00,1.229999999999999982e+00
6.830100000000000000e+04,1.000000000000000000e+00,7.860000000000000320e+00,2.000000000000000000e+01,4.440000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.270000000000000018e+00,2.200000000000000178e+00,1.000019000000000062e+02,1.510000000000000009e+00,1.189999999999999947e+00
6.929300000000000000e+04,0.000000000000000000e+00,7.599999999999999645e+00,2.000000000000000000e+01,4.169999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.240000000000000213e+00,2.240000000000000213e+00,1.000018000000000029e+02,1.479999999999999982e+00,1.199999999999999956e+00
7.030600000000000000e+04,1.000000000000000000e+00,7.830000000000000071e+00,2.000000000000000000e+01,4.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.270000000000000018e+00,2.290000000000000036e+00,1.000019000000000062e+02,1.510000000000000009e+00,1.189999999999999947e+00
7.129900000000000000e+04,1.000000000000000000e+00,8.380000000000000782e+00,2.000000000000000000e+01,3.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.370000000000000107e+00,1.000019000000000062e+02,1.550000000000000044e+00,1.219999999999999973e+00
