Ts (degC),I (a.u.),P (W),q (slm)
4.810999999999999943e+01,4.267790718890984426e+05,1.500000000000000000e+00,1.500000000000000000e+00
4.785999999999999943e+01,1.885167245018802641e+05,1.500000000000000000e+00,1.500000000000000000e+00
4.342000000000000171e+01,2.718211948308314822e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.203000000000000114e+01,7.449801992481230991e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.140999999999999659e+01,4.992990927631580416e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.071000000000000085e+01,1.612247230263108213e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.039000000000000057e+01,8.857966827067665872e+04,1.500000000000000000e+00,1.500000000000000000e+00
4.027000000000000313e+01,7.496822123120268225e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.989999999999999858e+01,7.785545681390997197e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.964999999999999858e+01,6.963056794172966329e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.957999999999999829e+01,9.267535939849617716e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.971999999999999886e+01,5.138892532894729084e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.971999999999999886e+01,1.162383947368416266e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.957000000000000028e+01,8.153551807330839802e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.957000000000000028e+01,9.037140995300737268e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.918999999999999773e+01,5.463955987781933072e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.904999999999999716e+01,1.071836011748128512e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.925000000000000000e+01,1.054272139003756311e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.840999999999999659e+01,8.795770170112734195e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.710000000000000142e+01,2.976902737781966061e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.629999999999999716e+01,1.041602449624057772e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.760999999999999943e+01,1.130030352631572896e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.847999999999999687e+01,8.737256777255640191e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.882999999999999829e+01,7.902326094924830250e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.835999999999999943e+01,4.419522721804507455e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.845000000000000284e+01,7.790362257518843398e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.797999999999999687e+01,5.673175243421037885e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.839999999999999858e+01,8.051960238721783389e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.731000000000000227e+01,6.068910558270661568e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.703000000000000114e+01,3.054177372180454404e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.703000000000000114e+01,7.500862626879689924e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.768999999999999773e+01,9.149203381578942935e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.804999999999999716e+01,4.652381388157925539e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.813000000000000256e+01,7.521015871240607521e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.842999999999999972e+01,7.901217420112813124e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.857000000000000028e+01,1.166907340601504548e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.854999999999999716e+01,6.367107126879644056e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.739999999999999858e+01,9.811279342105084652e+03,1.500000000000000000e+00,1.500000000000000000e+00
3.689999999999999858e+01,3.966518193609044829e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.642999999999999972e+01,1.176136442481206759e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.732999999999999829e+01,9.232625001879682532e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.735000000000000142e+01,8.926519886278209742e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.742999999999999972e+01,1.035515824906017951e+05,1.500000000000000000e+00,1.500000000000000000e+00
3.757999999999999829e+01,9.435450899436106556e+04,1.500000000000000000e+00,1.500000000000000000e+00
3.782000000000000028e+01,8.384833691729333077e+04,1.500000000000000000e+00,1.500000000000000000e+00
