t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.136900000000000000e+04,0.000000000000000000e+00,6.910000000000000142e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,2.500000000000000000e+00,1.000013000000000005e+02,1.360000000000000098e+00,1.149999999999999911e+00
4.357200000000000000e+04,0.000000000000000000e+00,9.419999999999999929e+00,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.500000000000000000e+00,1.000015999999999963e+02,1.659999999999999920e+00,1.199999999999999956e+00
4.460800000000000000e+04,0.000000000000000000e+00,5.030000000000000249e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.459999999999999964e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.020000000000000018e+00,1.100000000000000089e+00
4.564400000000000000e+04,0.000000000000000000e+00,4.919999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.429999999999999938e+00,1.500000000000000000e+00,1.000014000000000038e+02,9.899999999999999911e-01,1.100000000000000089e+00
4.675000000000000000e+04,0.000000000000000000e+00,5.019999999999999574e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.449999999999999956e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.020000000000000018e+00,1.090000000000000080e+00
4.778500000000000000e+04,0.000000000000000000e+00,5.070000000000000284e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.469999999999999973e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.030000000000000027e+00,1.100000000000000089e+00
4.877700000000000000e+04,0.000000000000000000e+00,5.120000000000000107e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.469999999999999973e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.040000000000000036e+00,1.090000000000000080e+00
4.974300000000000000e+04,0.000000000000000000e+00,5.139999999999999680e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.040000000000000036e+00,1.100000000000000089e+00
5.075700000000000000e+04,0.000000000000000000e+00,5.150000000000000355e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.040000000000000036e+00,1.090000000000000080e+00
5.174700000000000000e+04,0.000000000000000000e+00,5.169999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.090000000000000080e+00
5.276000000000000000e+04,0.000000000000000000e+00,5.169999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.377300000000000000e+04,0.000000000000000000e+00,5.179999999999999716e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.090000000000000080e+00
5.480700000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.090000000000000080e+00
5.575100000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.678600000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.779900000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.090000000000000080e+00
5.885800000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.090000000000000080e+00
5.984500000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.100000000000000089e+00
6.085800000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.100000000000000089e+00
6.189200000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.090000000000000080e+00
