t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.168800000000000000e+04,0.000000000000000000e+00,6.860000000000000320e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.009999999999999787e+00,1.200000000000000000e+01,1.000014000000000038e+02,1.360000000000000098e+00,1.169999999999999929e+00
4.356600000000000000e+04,0.000000000000000000e+00,6.839999999999999858e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000010999999999939e+02,1.360000000000000098e+00,1.159999999999999920e+00
4.465100000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.640000000000000124e+00,1.000010999999999939e+02,1.689999999999999947e+00,1.179999999999999938e+00
4.562800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.580000000000000071e+00,1.000010999999999939e+02,1.689999999999999947e+00,1.169999999999999929e+00
4.663000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.520000000000000018e+00,1.000011999999999972e+02,1.699999999999999956e+00,1.169999999999999929e+00
4.763300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.450000000000000178e+00,1.000011999999999972e+02,1.699999999999999956e+00,1.169999999999999929e+00
4.864900000000000000e+04,0.000000000000000000e+00,8.839999999999999858e+00,2.000000000000000000e+01,1.739999999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.299999999999999822e+00,1.000011999999999972e+02,1.620000000000000107e+00,1.159999999999999920e+00
4.963900000000000000e+04,0.000000000000000000e+00,7.360000000000000320e+00,2.000000000000000000e+01,2.109999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.169999999999999929e+00,2.120000000000000107e+00,1.000011999999999972e+02,1.459999999999999964e+00,1.179999999999999938e+00
5.062800000000000000e+04,0.000000000000000000e+00,7.530000000000000249e+00,2.000000000000000000e+01,1.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.169999999999999929e+00,2.209999999999999964e+00,1.000011999999999972e+02,1.479999999999999982e+00,1.159999999999999920e+00
5.164200000000000000e+04,0.000000000000000000e+00,8.369999999999999218e+00,2.000000000000000000e+01,1.580000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.319999999999999840e+00,2.350000000000000089e+00,1.000010999999999939e+02,1.580000000000000071e+00,1.169999999999999929e+00
