t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.721000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.500000000000000000e+00,1.000018000000000029e+02,1.679999999999999938e+00,1.209999999999999964e+00
3.905700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.399999999999999911e+00,2.500000000000000000e+00,1.000018000000000029e+02,1.709999999999999964e+00,1.110000000000000098e+00
4.013900000000000000e+04,1.000000000000000000e+00,9.289999999999999147e+00,2.000000000000000000e+01,2.830000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.339999999999999858e+00,1.000018000000000029e+02,1.639999999999999902e+00,1.189999999999999947e+00
4.115100000000000000e+04,1.000000000000000000e+00,8.500000000000000000e+00,2.000000000000000000e+01,3.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.339999999999999858e+00,1.000019000000000062e+02,1.580000000000000071e+00,1.199999999999999956e+00
4.216400000000000000e+04,1.000000000000000000e+00,8.500000000000000000e+00,2.000000000000000000e+01,3.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.370000000000000107e+00,1.000019000000000062e+02,1.560000000000000053e+00,1.209999999999999964e+00
4.315400000000000000e+04,2.000000000000000000e+00,8.650000000000000355e+00,2.000000000000000000e+01,3.990000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.399999999999999911e+00,2.390000000000000124e+00,1.000019000000000062e+02,1.590000000000000080e+00,1.199999999999999956e+00
4.414400000000000000e+04,3.000000000000000000e+00,9.300000000000000711e+00,2.000000000000000000e+01,3.839999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.500000000000000000e+00,1.000019000000000062e+02,1.629999999999999893e+00,1.219999999999999973e+00
4.514200000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.379999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,2.680000000000000160e+00,1.000019999999999953e+02,1.679999999999999938e+00,1.219999999999999973e+00
4.614200000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.410000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.629999999999999893e+00,1.000019000000000062e+02,1.679999999999999938e+00,1.209999999999999964e+00
4.715800000000000000e+04,2.000000000000000000e+00,9.609999999999999432e+00,2.000000000000000000e+01,3.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.470000000000000195e+00,1.000019000000000062e+02,1.659999999999999920e+00,1.199999999999999956e+00
4.814700000000000000e+04,1.000000000000000000e+00,8.789999999999999147e+00,2.000000000000000000e+01,3.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.410000000000000142e+00,2.430000000000000160e+00,1.000019999999999953e+02,1.600000000000000089e+00,1.199999999999999956e+00
4.918200000000000000e+04,3.000000000000000000e+00,8.939999999999999503e+00,2.000000000000000000e+01,3.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.450000000000000178e+00,2.439999999999999947e+00,1.000019999999999953e+02,1.600000000000000089e+00,1.219999999999999973e+00
5.014800000000000000e+04,2.000000000000000000e+00,8.789999999999999147e+00,2.000000000000000000e+01,3.779999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.419999999999999929e+00,2.410000000000000142e+00,1.000019999999999953e+02,1.590000000000000080e+00,1.209999999999999964e+00
5.113900000000000000e+04,2.000000000000000000e+00,9.339999999999999858e+00,2.000000000000000000e+01,3.459999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.479999999999999982e+00,2.500000000000000000e+00,1.000020999999999987e+02,1.629999999999999893e+00,1.209999999999999964e+00
5.215300000000000000e+04,1.000000000000000000e+00,9.060000000000000497e+00,2.000000000000000000e+01,3.629999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.439999999999999947e+00,2.430000000000000160e+00,1.000019999999999953e+02,1.620000000000000107e+00,1.199999999999999956e+00
5.314200000000000000e+04,1.000000000000000000e+00,8.560000000000000497e+00,2.000000000000000000e+01,3.740000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.370000000000000107e+00,2.370000000000000107e+00,1.000019000000000062e+02,1.580000000000000071e+00,1.189999999999999947e+00
5.417900000000000000e+04,2.000000000000000000e+00,8.310000000000000497e+00,2.000000000000000000e+01,3.779999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.350000000000000089e+00,2.350000000000000089e+00,1.000019999999999953e+02,1.550000000000000044e+00,1.199999999999999956e+00
5.514700000000000000e+04,2.000000000000000000e+00,8.070000000000000284e+00,2.000000000000000000e+01,3.930000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.290000000000000036e+00,2.310000000000000053e+00,1.000019000000000062e+02,1.530000000000000027e+00,1.189999999999999947e+00
5.613800000000000000e+04,2.000000000000000000e+00,8.130000000000000782e+00,2.000000000000000000e+01,3.990000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.319999999999999840e+00,2.330000000000000071e+00,1.000019999999999953e+02,1.530000000000000027e+00,1.199999999999999956e+00
5.717600000000000000e+04,2.000000000000000000e+00,8.310000000000000497e+00,2.000000000000000000e+01,4.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.350000000000000089e+00,2.359999999999999876e+00,1.000019000000000062e+02,1.550000000000000044e+00,1.209999999999999964e+00
5.814300000000000000e+04,1.000000000000000000e+00,8.740000000000000213e+00,2.000000000000000000e+01,3.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.410000000000000142e+00,2.419999999999999929e+00,1.000019999999999953e+02,1.590000000000000080e+00,1.199999999999999956e+00
