t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.708500000000000000e+04,2.000000000000000000e+00,6.809999999999999609e+00,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.979999999999999982e+00,5.500000000000000444e-01,1.000014000000000038e+02,1.350000000000000089e+00,1.149999999999999911e+00
3.894200000000000000e+04,1.000000000000000000e+00,6.769999999999999574e+00,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000014000000000038e+02,1.350000000000000089e+00,1.169999999999999929e+00
4.000400000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,2.649999999999999911e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.219999999999999973e+00
4.101800000000000000e+04,2.000000000000000000e+00,9.419999999999999929e+00,2.000000000000000000e+01,2.850000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.410000000000000142e+00,1.000014999999999930e+02,1.659999999999999920e+00,1.199999999999999956e+00
4.203200000000000000e+04,2.000000000000000000e+00,6.419999999999999929e+00,2.000000000000000000e+01,4.940000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.899999999999999911e+00,1.879999999999999893e+00,1.000013000000000005e+02,1.280000000000000027e+00,1.159999999999999920e+00
4.304300000000000000e+04,2.000000000000000000e+00,6.540000000000000036e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.919999999999999929e+00,1.949999999999999956e+00,1.000014000000000038e+02,1.300000000000000044e+00,1.169999999999999929e+00
4.403600000000000000e+04,2.000000000000000000e+00,8.589999999999999858e+00,2.000000000000000000e+01,5.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.399999999999999911e+00,2.439999999999999947e+00,1.000014999999999930e+02,1.580000000000000071e+00,1.209999999999999964e+00
4.501000000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.190000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,2.890000000000000124e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.199999999999999956e+00
4.601300000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,4.690000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.180000000000000160e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.199999999999999956e+00
4.701300000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,4.719999999999999751e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,3.229999999999999982e+00,1.000015999999999963e+02,1.689999999999999947e+00,1.199999999999999956e+00
