Ts (degC),I (a.u.),P (W),q (slm)
5.936999999999999744e+01,3.385761066823311849e+05,2.597930573618132843e+00,1.500000578657438854e+00
5.996000000000000085e+01,2.832563132142840768e+05,2.517876053095767563e+00,1.500001494165094318e+00
6.109000000000000341e+01,2.006239461936095031e+05,2.387065691926005151e+00,1.626706889094732489e+00
6.034000000000000341e+01,2.225008103289476130e+05,1.847205508545038510e+00,2.730082741226916188e+00
6.025000000000000000e+01,1.709939959116545506e+05,1.771375649850807754e+00,2.802793681294226236e+00
5.506000000000000227e+01,1.416498373590224946e+05,2.162398100696877545e+00,1.960216904193825105e+00
5.449000000000000199e+01,1.815296094642858370e+05,2.389369566367793407e+00,1.500036206022120844e+00
5.674000000000000199e+01,2.413736584680457890e+05,2.275201515428066035e+00,1.775501132477474542e+00
5.831000000000000227e+01,2.081585002161657612e+05,2.044243938454154197e+00,2.260206371196900932e+00
5.832999999999999829e+01,1.717464165507516300e+05,1.997439816457351691e+00,2.334793007650469931e+00
5.634000000000000341e+01,2.148008173872182088e+05,2.191698866512060917e+00,1.911557711677988269e+00
5.575000000000000000e+01,2.066063554793238291e+05,2.329445300562085208e+00,1.630489399595020039e+00
5.703000000000000114e+01,2.189089503101503360e+05,2.214152666249796564e+00,1.901973717957825549e+00
5.793999999999999773e+01,2.450009960808273754e+05,2.059664193485828410e+00,2.225569369324966740e+00
5.736999999999999744e+01,2.005779977819551423e+05,2.091360838451148840e+00,2.145582853498410270e+00
5.646999999999999886e+01,1.967669897086463461e+05,2.176708837922573192e+00,1.962788658658179752e+00
5.614000000000000057e+01,2.054456961372180958e+05,2.209618599460088983e+00,1.906563470520212800e+00
5.684000000000000341e+01,1.959704684492481174e+05,2.165920877132782252e+00,1.998471343206061679e+00
5.689999999999999858e+01,2.093150944172927120e+05,2.200796629675964233e+00,1.904786640562955213e+00
5.710000000000000142e+01,2.376385330263161741e+05,2.150282894929893107e+00,2.022791223050058651e+00
5.703000000000000114e+01,2.250805734304515063e+05,2.185092467928175353e+00,1.930063386234598166e+00
5.664999999999999858e+01,2.400519949060150830e+05,2.191631879170097275e+00,1.931422300122254576e+00
