t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.789900000000000000e+04,3.000000000000000000e+00,6.759999999999999787e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.989999999999999991e+00,1.200000000000000000e+01,1.000019000000000062e+02,1.360000000000000098e+00,1.149999999999999911e+00
4.009200000000000000e+04,0.000000000000000000e+00,6.769999999999999574e+00,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,1.200000000000000000e+01,1.000014000000000038e+02,1.360000000000000098e+00,1.159999999999999920e+00
4.119800000000000000e+04,0.000000000000000000e+00,5.129999999999999893e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.040000000000000036e+00,1.100000000000000089e+00
4.218900000000000000e+04,0.000000000000000000e+00,5.089999999999999858e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.469999999999999973e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.030000000000000027e+00,1.100000000000000089e+00
4.320200000000000000e+04,0.000000000000000000e+00,5.129999999999999893e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.030000000000000027e+00,1.100000000000000089e+00
4.419300000000000000e+04,0.000000000000000000e+00,5.150000000000000355e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.479999999999999982e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.040000000000000036e+00,1.090000000000000080e+00
4.518400000000000000e+04,0.000000000000000000e+00,5.160000000000000142e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.040000000000000036e+00,1.100000000000000089e+00
4.622100000000000000e+04,0.000000000000000000e+00,5.169999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.040000000000000036e+00,1.100000000000000089e+00
4.720900000000000000e+04,0.000000000000000000e+00,5.169999999999999929e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.050000000000000044e+00,1.100000000000000089e+00
4.822200000000000000e+04,0.000000000000000000e+00,5.179999999999999716e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.040000000000000036e+00,1.110000000000000098e+00
4.918800000000000000e+04,0.000000000000000000e+00,5.179999999999999716e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.022500000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.123700000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000014000000000038e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.220500000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.324000000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.420700000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.519700000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.100000000000000089e+00
5.627800000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.110000000000000098e+00
5.719900000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.090000000000000080e+00
5.821000000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.090000000000000080e+00
5.922600000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.100000000000000089e+00
6.021500000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.050000000000000044e+00,1.090000000000000080e+00
6.120500000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.090000000000000080e+00
6.221800000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.500000000000000000e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.090000000000000080e+00
6.320900000000000000e+04,0.000000000000000000e+00,5.190000000000000391e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.510000000000000009e+00,1.500000000000000000e+00,1.000014999999999930e+02,1.060000000000000053e+00,1.100000000000000089e+00
6.422400000000000000e+04,0.000000000000000000e+00,5.209999999999999964e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.090000000000000080e+00
6.521400000000000000e+04,0.000000000000000000e+00,5.200000000000000178e+00,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000015999999999963e+02,1.050000000000000044e+00,1.090000000000000080e+00
