t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.943300000000000000e+04,0.000000000000000000e+00,7.139999999999999680e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000015999999999963e+02,1.409999999999999920e+00,1.110000000000000098e+00
4.132300000000000000e+04,0.000000000000000000e+00,7.110000000000000320e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,1.200000000000000000e+01,1.000015999999999963e+02,1.409999999999999920e+00,1.120000000000000107e+00
4.240800000000000000e+04,4.000000000000000000e+00,9.730000000000000426e+00,2.000000000000000000e+01,2.839999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.189999999999999947e+00
4.344500000000000000e+04,5.000000000000000000e+00,8.039999999999999147e+00,2.000000000000000000e+01,3.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.310000000000000053e+00,2.229999999999999982e+00,1.000019999999999953e+02,1.530000000000000027e+00,1.199999999999999956e+00
4.443400000000000000e+04,0.000000000000000000e+00,6.669999999999999929e+00,2.000000000000000000e+01,5.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.939999999999999947e+00,1.939999999999999947e+00,1.000016999999999996e+02,1.320000000000000062e+00,1.159999999999999920e+00
4.542700000000000000e+04,0.000000000000000000e+00,7.370000000000000107e+00,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.189999999999999947e+00,1.000015999999999963e+02,1.439999999999999947e+00,1.209999999999999964e+00
4.646500000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,2.700000000000000178e+00,1.000019000000000062e+02,1.659999999999999920e+00,1.229999999999999982e+00
4.741800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.029999999999999805e+00,1.000018000000000029e+02,1.679999999999999938e+00,1.219999999999999973e+00
4.841900000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.240000000000000213e+00,1.000019999999999953e+02,1.669999999999999929e+00,1.229999999999999982e+00
4.942000000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.410000000000000142e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
5.042000000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.679999999999999938e+00,1.209999999999999964e+00
5.146800000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
5.242200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
5.344600000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.679999999999999938e+00,1.209999999999999964e+00
5.442500000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
5.542600000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
5.642700000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.209999999999999964e+00
5.743000000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
5.843200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
5.943500000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.239999999999999991e+00
6.043600000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
6.143800000000000000e+04,6.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
6.246200000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
6.346400000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.239999999999999991e+00
6.444200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000023000000000053e+02,1.679999999999999938e+00,1.209999999999999964e+00
6.544400000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
6.644600000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.689999999999999947e+00,1.209999999999999964e+00
6.747000000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
6.844700000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.679999999999999938e+00,1.209999999999999964e+00
6.944900000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
7.045100000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.679999999999999938e+00,1.209999999999999964e+00
7.145200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.490000000000000213e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
7.243100000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.589999999999999858e+00,3.490000000000000213e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.239999999999999991e+00
7.343200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,3.490000000000000213e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.209999999999999964e+00
7.443300000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
7.543600000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
7.643700000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.490000000000000213e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.229999999999999982e+00
7.746000000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.209999999999999964e+00
7.848500000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.500000000000000000e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
7.943900000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.500000000000000000e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.209999999999999964e+00
8.044200000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.500000000000000000e+00,1.000023000000000053e+02,1.679999999999999938e+00,1.219999999999999973e+00
8.144500000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.589999999999999858e+00,3.490000000000000213e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.239999999999999991e+00
8.244400000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.470000000000000195e+00,1.000020999999999987e+02,1.679999999999999938e+00,1.209999999999999964e+00
8.349100000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.450000000000000178e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.219999999999999973e+00
8.444600000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,3.450000000000000178e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
8.544600000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,3.459999999999999964e+00,1.000020999999999987e+02,1.669999999999999929e+00,1.239999999999999991e+00
8.644600000000000000e+04,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.439999999999999947e+00,1.000022000000000020e+02,1.679999999999999938e+00,1.219999999999999973e+00
8.744900000000000000e+04,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.450000000000000178e+00,1.000022000000000020e+02,1.679999999999999938e+00,1.209999999999999964e+00
8.844900000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,3.450000000000000178e+00,1.000022000000000020e+02,1.669999999999999929e+00,1.229999999999999982e+00
