Ts (degC),I (a.u.),P (W),q (slm)
4.103999999999999915e+01,4.223669156954874779e+04,2.650022692218249709e+00,1.872100865827061700e+00
4.346999999999999886e+01,3.168826666353363908e+04,2.428131704408814873e+00,2.963480764480023844e+00
5.056000000000000227e+01,3.785052764097694308e+04,1.790926954567497287e+00,5.497315828377368874e+00
4.911999999999999744e+01,2.215501832706742425e+04,2.034428539748077025e+00,5.490415352050893816e+00
4.504999999999999716e+01,1.468821665413618575e+04,2.592803651163563039e+00,5.484898777583157248e+00
4.522999999999999687e+01,-1.697836925751908348e+04,3.041846909423097323e+00,5.481326936820171802e+00
4.650000000000000000e+01,1.591083859962399947e+04,3.298351901528319807e+00,5.479312093370455550e+00
4.663000000000000256e+01,6.993348253759396903e+04,3.464303118606869347e+00,5.477816909457536632e+00
4.695000000000000284e+01,6.991488143797023804e+04,3.499999157336053823e+00,5.476774986480749341e+00
4.729999999999999716e+01,1.849035532894735297e+04,3.499999335346716922e+00,5.476265101522841405e+00
4.729999999999999716e+01,2.596762781954845195e+04,3.499999375336546148e+00,5.475972395772859436e+00
4.746000000000000085e+01,2.203244816729326340e+04,3.499999388337215578e+00,5.475893666782810421e+00
4.745000000000000284e+01,1.350513744360844430e+04,3.499999394431551281e+00,5.475636676108882384e+00
4.782999999999999829e+01,4.039074800751837029e+04,3.499999382875882414e+00,5.476027042542291667e+00
4.800000000000000000e+01,-1.570622650374439218e+02,3.499999378097993663e+00,5.475665741306324108e+00
4.789000000000000057e+01,3.995442287593981018e+04,3.499999387258085015e+00,5.475450208901543547e+00
4.785999999999999943e+01,3.961849440789497748e+04,3.499999395979512151e+00,5.475408594984401134e+00
4.800000000000000000e+01,3.334819922932265763e+04,3.499999393733882247e+00,5.475727557573522475e+00
4.792999999999999972e+01,5.513723168233045726e+04,3.499999393711325180e+00,5.475792989020845880e+00
4.800000000000000000e+01,1.713124319548889616e+04,3.499999379554112000e+00,5.476381937255230703e+00
4.820000000000000284e+01,2.779558621240562934e+04,3.499999375947865587e+00,5.476372391842113885e+00
4.825999999999999801e+01,1.700103549812094207e+04,3.499999380827874429e+00,5.476183614840175906e+00
4.847999999999999687e+01,1.049668674812015161e+04,3.499999356699179387e+00,5.476606843851112849e+00
4.843999999999999773e+01,3.273534843045096932e+04,3.499999351811700077e+00,5.476736882220749614e+00
4.832000000000000028e+01,2.502143546052667443e+04,3.499999359698078738e+00,5.476953640322406613e+00
4.832999999999999829e+01,2.744339718044876918e+03,3.499999345374097626e+00,5.477017272942075188e+00
4.822999999999999687e+01,3.853421044172929396e+04,3.499999343452291800e+00,5.477067610491114458e+00
4.810999999999999943e+01,1.303062462405968836e+04,3.499999352345576131e+00,5.476731393109480095e+00
4.814999999999999858e+01,1.931299203947358183e+04,3.499999357483265960e+00,5.476958405592508683e+00
4.857000000000000028e+01,4.043349358082760591e+04,3.499999336039538278e+00,5.477124012528493679e+00
