t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
3.482400000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,6.700000000000000400e-01,1.000014000000000038e+02,1.669999999999999929e+00,1.219999999999999973e+00
5.668000000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,0.000000000000000000e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.209999999999999964e+00
5.776900000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,2.649999999999999911e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.219999999999999973e+00
5.878600000000000000e+04,1.000000000000000000e+00,9.500000000000000000e+00,2.000000000000000000e+01,2.959999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.430000000000000160e+00,1.000014000000000038e+02,1.669999999999999929e+00,1.199999999999999956e+00
5.977800000000000000e+04,2.000000000000000000e+00,6.110000000000000320e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.800000000000000044e+00,1.790000000000000036e+00,1.000013000000000005e+02,1.219999999999999973e+00,1.159999999999999920e+00
6.076800000000000000e+04,1.000000000000000000e+00,6.750000000000000000e+00,2.000000000000000000e+01,5.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,2.029999999999999805e+00,1.000014000000000038e+02,1.340000000000000080e+00,1.169999999999999929e+00
6.180400000000000000e+04,0.000000000000000000e+00,9.519999999999999574e+00,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.589999999999999858e+00,1.000013000000000005e+02,1.649999999999999911e+00,1.219999999999999973e+00
6.280100000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,3.040000000000000036e+00,1.000014000000000038e+02,1.679999999999999938e+00,1.209999999999999964e+00
6.380300000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,3.299999999999999822e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.199999999999999956e+00
6.478000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,5.480000000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,3.459999999999999964e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.199999999999999956e+00
