t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.497900000000000000e+04,0.000000000000000000e+00,6.740000000000000213e+00,2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.979999999999999982e+00,1.200000000000000000e+01,1.000011999999999972e+02,1.340000000000000080e+00,1.169999999999999929e+00
4.686600000000000000e+04,0.000000000000000000e+00,6.679999999999999716e+00,2.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.000000000000000000e+00,0.000000000000000000e+00,1.000011999999999972e+02,1.330000000000000071e+00,1.179999999999999938e+00
4.795800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,2.689999999999999947e+00,1.000013000000000005e+02,1.689999999999999947e+00,1.189999999999999947e+00
4.893500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.669999999999999929e+00,1.000011999999999972e+02,1.699999999999999956e+00,1.149999999999999911e+00
4.993800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.589999999999999858e+00,1.000011999999999972e+02,1.709999999999999964e+00,1.149999999999999911e+00
5.093900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.479999999999999982e+00,2.549999999999999822e+00,1.000013000000000005e+02,1.699999999999999956e+00,1.159999999999999920e+00
5.198900000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.520000000000000018e+00,1.000011999999999972e+02,1.709999999999999964e+00,1.149999999999999911e+00
5.294200000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.439999999999999947e+00,2.500000000000000000e+00,1.000011999999999972e+02,1.699999999999999956e+00,1.139999999999999902e+00
5.394300000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.439999999999999947e+00,2.479999999999999982e+00,1.000011999999999972e+02,1.709999999999999964e+00,1.139999999999999902e+00
5.494400000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.470000000000000195e+00,1.000011999999999972e+02,1.699999999999999956e+00,1.169999999999999929e+00
5.594600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.450000000000000178e+00,1.000013000000000005e+02,1.709999999999999964e+00,1.149999999999999911e+00
5.696300000000000000e+04,0.000000000000000000e+00,9.449999999999999289e+00,2.000000000000000000e+01,1.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.450000000000000178e+00,2.379999999999999893e+00,1.000014000000000038e+02,1.669999999999999929e+00,1.169999999999999929e+00
5.795200000000000000e+04,0.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,1.949999999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.290000000000000036e+00,2.220000000000000195e+00,1.000013000000000005e+02,1.550000000000000044e+00,1.169999999999999929e+00
5.894200000000000000e+04,0.000000000000000000e+00,7.330000000000000071e+00,2.000000000000000000e+01,2.040000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.140000000000000124e+00,2.160000000000000142e+00,1.000013000000000005e+02,1.449999999999999956e+00,1.169999999999999929e+00
5.995600000000000000e+04,0.000000000000000000e+00,7.540000000000000036e+00,2.000000000000000000e+01,1.899999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.220000000000000195e+00,1.000011999999999972e+02,1.489999999999999991e+00,1.159999999999999920e+00
6.094800000000000000e+04,0.000000000000000000e+00,7.530000000000000249e+00,2.000000000000000000e+01,1.959999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.180000000000000160e+00,2.209999999999999964e+00,1.000013000000000005e+02,1.489999999999999991e+00,1.159999999999999920e+00
6.194000000000000000e+04,0.000000000000000000e+00,7.679999999999999716e+00,2.000000000000000000e+01,1.889999999999999902e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.229999999999999982e+00,2.240000000000000213e+00,1.000014999999999930e+02,1.510000000000000009e+00,1.169999999999999929e+00
6.295200000000000000e+04,0.000000000000000000e+00,8.130000000000000782e+00,2.000000000000000000e+01,1.729999999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.299999999999999822e+00,2.310000000000000053e+00,1.000013000000000005e+02,1.560000000000000053e+00,1.169999999999999929e+00
6.394200000000000000e+04,0.000000000000000000e+00,7.790000000000000036e+00,2.000000000000000000e+01,1.899999999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.250000000000000000e+00,2.229999999999999982e+00,1.000013000000000005e+02,1.520000000000000018e+00,1.169999999999999929e+00
6.495600000000000000e+04,0.000000000000000000e+00,7.429999999999999716e+00,2.000000000000000000e+01,2.020000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.180000000000000160e+00,1.000011999999999972e+02,1.469999999999999973e+00,1.179999999999999938e+00
6.594600000000000000e+04,0.000000000000000000e+00,7.480000000000000426e+00,2.000000000000000000e+01,1.959999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.200000000000000178e+00,1.000011999999999972e+02,1.479999999999999982e+00,1.169999999999999929e+00
6.695900000000000000e+04,0.000000000000000000e+00,7.440000000000000391e+00,2.000000000000000000e+01,2.029999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.180000000000000160e+00,2.169999999999999929e+00,1.000013000000000005e+02,1.469999999999999973e+00,1.169999999999999929e+00
6.799600000000000000e+04,0.000000000000000000e+00,7.830000000000000071e+00,2.000000000000000000e+01,1.840000000000000080e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.229999999999999982e+00,2.259999999999999787e+00,1.000011999999999972e+02,1.530000000000000027e+00,1.159999999999999920e+00
6.894200000000000000e+04,0.000000000000000000e+00,7.700000000000000178e+00,2.000000000000000000e+01,1.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.229999999999999982e+00,2.220000000000000195e+00,1.000011999999999972e+02,1.500000000000000000e+00,1.179999999999999938e+00
6.995700000000000000e+04,0.000000000000000000e+00,7.440000000000000391e+00,2.000000000000000000e+01,2.020000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.189999999999999947e+00,2.169999999999999929e+00,1.000013000000000005e+02,1.479999999999999982e+00,1.169999999999999929e+00
7.094600000000000000e+04,0.000000000000000000e+00,7.209999999999999964e+00,2.000000000000000000e+01,2.189999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.080000000000000071e+00,2.100000000000000089e+00,1.000013000000000005e+02,1.439999999999999947e+00,1.139999999999999902e+00
7.195900000000000000e+04,0.000000000000000000e+00,6.959999999999999964e+00,2.000000000000000000e+01,2.319999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.029999999999999805e+00,2.040000000000000036e+00,1.000013000000000005e+02,1.379999999999999893e+00,1.159999999999999920e+00
