t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
2.706600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.580000000000000071e+00,2.500000000000000000e+00,1.000015999999999963e+02,1.679999999999999938e+00,1.229999999999999982e+00
4.889600000000000000e+04,0.000000000000000000e+00,9.449999999999999289e+00,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.500000000000000000e+00,1.000016999999999996e+02,1.649999999999999911e+00,1.219999999999999973e+00
4.995700000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.029999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,2.589999999999999858e+00,1.000016999999999996e+02,1.679999999999999938e+00,1.209999999999999964e+00
5.099800000000000000e+04,0.000000000000000000e+00,9.070000000000000284e+00,2.000000000000000000e+01,2.560000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.470000000000000195e+00,2.419999999999999929e+00,1.000018000000000029e+02,1.620000000000000107e+00,1.209999999999999964e+00
5.200900000000000000e+04,0.000000000000000000e+00,6.309999999999999609e+00,2.000000000000000000e+01,4.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.850000000000000089e+00,1.879999999999999893e+00,1.000015999999999963e+02,1.250000000000000000e+00,1.169999999999999929e+00
5.300100000000000000e+04,2.000000000000000000e+00,6.019999999999999574e+00,2.000000000000000000e+01,4.959999999999999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.729999999999999982e+00,1.800000000000000044e+00,1.000018000000000029e+02,1.179999999999999938e+00,1.139999999999999902e+00
5.401400000000000000e+04,2.000000000000000000e+00,7.240000000000000213e+00,2.000000000000000000e+01,4.820000000000000284e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.160000000000000142e+00,2.169999999999999929e+00,1.000018000000000029e+02,1.419999999999999929e+00,1.209999999999999964e+00
5.500300000000000000e+04,2.000000000000000000e+00,9.970000000000000639e+00,2.000000000000000000e+01,3.910000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.649999999999999911e+00,1.000016999999999996e+02,1.669999999999999929e+00,1.209999999999999964e+00
5.600400000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.520000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.600000000000000089e+00,3.029999999999999805e+00,1.000015999999999963e+02,1.679999999999999938e+00,1.229999999999999982e+00
5.700600000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.740000000000000213e+00,1.000019000000000062e+02,1.679999999999999938e+00,1.199999999999999956e+00
