Ts (degC),I (a.u.),P (W),q (slm)
4.429999999999999716e+01,2.726724107142854482e+05,2.642277605668991391e+00,1.500005043256656734e+00
4.725999999999999801e+01,2.159608607988726289e+05,2.719540261860847075e+00,1.501015687854178271e+00
5.232000000000000028e+01,7.693550309210458363e+04,1.500006261229698490e+00,4.052978474711653512e+00
5.093999999999999773e+01,9.342149754699176992e+04,1.500004026450042716e+00,4.053993408693020939e+00
4.582000000000000028e+01,6.432124745300734503e+04,1.500004842205109323e+00,4.004974571502826208e+00
4.342999999999999972e+01,5.746803569548904488e+04,1.500013976498641766e+00,3.949733516403960643e+00
4.235999999999999943e+01,8.023910765977451229e+04,1.500044827145282422e+00,3.954086423911738812e+00
4.154999999999999716e+01,7.540627096804502071e+04,1.644555383128092574e+00,3.652045350264897738e+00
4.192000000000000171e+01,1.066195320676693664e+05,2.003439234980755934e+00,2.915099668314498516e+00
4.402000000000000313e+01,1.564582836372181482e+05,2.228450392872074026e+00,2.423001580988409565e+00
4.690999999999999659e+01,1.567822630545121501e+05,1.837953803418285625e+00,3.216060201600938306e+00
4.853999999999999915e+01,1.251796107236844400e+05,1.500035548213031644e+00,3.912251227266051679e+00
4.575999999999999801e+01,9.634470346804468136e+04,1.500010094099526903e+00,3.995080700834894749e+00
4.295000000000000284e+01,6.518170229323361127e+04,1.500514026366933873e+00,3.923939238178387967e+00
4.135999999999999943e+01,7.508081331766967196e+04,1.790230802657688525e+00,3.340275952894018019e+00
4.203000000000000114e+01,1.694816402819551586e+05,2.236454394321472527e+00,2.419582440627301434e+00
4.503999999999999915e+01,1.902186635244360077e+05,2.092055616069752322e+00,2.711038774644159322e+00
4.804999999999999716e+01,1.426145076315789483e+05,1.683714778510462695e+00,3.515853300860379616e+00
4.689000000000000057e+01,9.473478445488722355e+04,1.500017083489900704e+00,3.963237530274381193e+00
4.377000000000000313e+01,8.883392436090217961e+04,1.500032593329779118e+00,3.942587814467685359e+00
4.170000000000000284e+01,2.893148515037545803e+04,1.562435843317255824e+00,3.826810481309956824e+00
4.084000000000000341e+01,9.360405933270727110e+04,1.829541498454452242e+00,3.289319568460616683e+00
4.203000000000000114e+01,1.825752129981204343e+05,2.142159876242518024e+00,2.639013989015555950e+00
4.484000000000000341e+01,1.385632866823310032e+05,2.061479674473180701e+00,2.778748371707354448e+00
4.724000000000000199e+01,1.463272132048880740e+05,1.737842821693655448e+00,3.411604015706767523e+00
4.657000000000000028e+01,1.096921627161649230e+05,1.662823392005647882e+00,3.539373180417035858e+00
4.504999999999999716e+01,1.006022611184210691e+05,1.529461173440284538e+00,3.863357072044878660e+00
