Ts (degC),I (a.u.),P (W),q (slm)
5.550999999999999801e+01,3.384511959868429694e+05,0.000000000000000000e+00,0.000000000000000000e+00
4.942000000000000171e+01,1.803321174812076788e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.564000000000000057e+01,9.389490169172899186e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.320000000000000284e+01,1.167200523496270034e+04,0.000000000000000000e+00,0.000000000000000000e+00
4.139999999999999858e+01,-4.839981484958207147e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.000999999999999801e+01,-1.142033605263194477e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.925000000000000000e+01,-2.002771773496215974e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.828000000000000114e+01,-1.710697553571484605e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.734000000000000341e+01,-9.921530892857706931e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.731000000000000227e+01,7.677573073308300081e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.642000000000000171e+01,2.742984671052660269e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.599000000000000199e+01,3.629123811090204254e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.567000000000000171e+01,-9.453300563908628646e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.495000000000000284e+01,-3.767597295112795109e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.475000000000000000e+01,3.513735400375867903e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.453999999999999915e+01,1.298455302631596714e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.425000000000000000e+01,-1.522703261278357331e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.392000000000000171e+01,-1.899036766917273781e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.365999999999999659e+01,5.705979699247628560e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.347999999999999687e+01,1.127275911654316360e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.321999999999999886e+01,-2.195286995300775743e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.292000000000000171e+01,-1.760550964285716327e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.274000000000000199e+01,2.840424868421060455e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.247999999999999687e+01,-8.327133327067904247e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.225000000000000000e+01,1.311586939849580449e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.214000000000000057e+01,7.267363392857112558e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.192999999999999972e+01,-3.195447180449227744e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.173999999999999844e+01,2.278400650375914847e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.171999999999999886e+01,1.947140935150372752e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.155000000000000071e+01,-1.060915564849601833e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.135999999999999943e+01,1.269149331766926298e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.130999999999999872e+01,1.426778252819550835e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.110999999999999943e+01,2.057762044172881360e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.105999999999999872e+01,3.808519714285749797e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.085999999999999943e+01,1.024058286654129006e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.087999999999999901e+01,-1.254243814849571936e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.064999999999999858e+01,4.873488101503438884e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.055000000000000071e+01,3.986326516917264235e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.044000000000000128e+01,1.783586763157882160e+04,0.000000000000000000e+00,0.000000000000000000e+00
3.030000000000000071e+01,2.656138477444144883e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.023000000000000043e+01,5.297125065789959990e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.023999999999999844e+01,-5.278647152255287438e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.010000000000000142e+01,1.554325130639102645e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.982000000000000028e+01,1.155313065789449684e+04,0.000000000000000000e+00,0.000000000000000000e+00
2.960999999999999943e+01,3.268373345864424664e+03,0.000000000000000000e+00,0.000000000000000000e+00
2.951999999999999957e+01,-1.621498505638761571e+03,2.500000000000000000e+00,5.000000000000000000e+00
2.928999999999999915e+01,-2.257877847744555766e+03,2.500000000000000000e+00,5.000000000000000000e+00
3.171999999999999886e+01,3.599885592575195478e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.096000000000000085e+01,3.645614732988725300e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.372999999999999687e+01,3.934157207706759800e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.521999999999999886e+01,3.486198381766927196e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.585999999999999943e+01,3.868986838533837581e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.603999999999999915e+01,3.493511939943603938e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.624000000000000199e+01,3.799002356954896823e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.621999999999999886e+01,4.168996706390985055e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.642999999999999972e+01,4.150396838627832476e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.660999999999999943e+01,3.724904691823328612e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.696999999999999886e+01,3.871632875751871616e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.720000000000000284e+01,3.619980939473684411e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.728999999999999915e+01,3.698278018421050510e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.732999999999999829e+01,3.643479918045107624e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.767000000000000171e+01,3.773249072932327399e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.768999999999999773e+01,3.772656547838361585e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.777000000000000313e+01,3.849401482048871694e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.792000000000000171e+01,3.620316005639107316e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.797999999999999687e+01,3.760681628007522086e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.788000000000000256e+01,3.831772320676713134e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.788000000000000256e+01,4.138446556015037932e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.827000000000000313e+01,4.244879337969930493e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.843999999999999773e+01,3.909572959680453641e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.878999999999999915e+01,3.651589258364663110e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.885000000000000142e+01,3.909129489755636314e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.874000000000000199e+01,3.962753626691735117e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.860999999999999943e+01,3.866848328007520759e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.875000000000000000e+01,3.981065239003761089e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.867999999999999972e+01,3.630836097744358121e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.900000000000000000e+01,3.845049317481197650e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.913000000000000256e+01,4.226300411842109752e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.921999999999999886e+01,3.838583279605266289e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.925999999999999801e+01,3.953988936372180469e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.938000000000000256e+01,4.013139201315794489e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.935999999999999943e+01,3.805527524154138518e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.927000000000000313e+01,3.753692049248109106e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.940999999999999659e+01,3.499075023778197356e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.952000000000000313e+01,3.869245529323308729e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.953000000000000114e+01,3.660921836560170632e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.963000000000000256e+01,4.060126071710527758e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.981000000000000227e+01,3.667551711936093052e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.978000000000000114e+01,3.838089303383452352e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.996999999999999886e+01,3.986794624060157803e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.996999999999999886e+01,3.920789053195496090e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.989999999999999858e+01,4.064760332424812368e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.996000000000000085e+01,3.938862916353401379e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.990999999999999659e+01,3.877168858646624140e+05,2.500000000000000000e+00,5.000000000000000000e+00
4.990999999999999659e+01,3.702938148214295506e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.015999999999999659e+01,4.219373657988739433e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.017000000000000171e+01,3.885522107424819842e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.035000000000000142e+01,4.147280230545119848e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.039999999999999858e+01,3.958419940037601045e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.039000000000000057e+01,4.036081378759402432e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.040999999999999659e+01,3.816807674436079105e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.000000000000000000e+01,4.022256203853372135e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.017999999999999972e+01,3.920962745582713396e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.017999999999999972e+01,3.658901584680436645e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.020000000000000284e+01,3.760776481296994607e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.032999999999999829e+01,4.246624884868431254e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.040999999999999659e+01,3.900677692105268943e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.053999999999999915e+01,3.878002828477450530e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.032000000000000028e+01,3.518539657894743723e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.042999999999999972e+01,4.014453596898508258e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.027000000000000313e+01,4.056158247744353139e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.043999999999999773e+01,3.858998910338355927e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.056000000000000227e+01,4.257253380733082304e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.060999999999999943e+01,3.897143483176709851e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.070000000000000284e+01,3.854152769548877841e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.085000000000000142e+01,3.594328668045120430e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.078999999999999915e+01,3.958601023590227705e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.075999999999999801e+01,3.988768065225557075e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.089999999999999858e+01,3.955325505451117060e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.071999999999999886e+01,3.746431461090223165e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.057000000000000028e+01,3.601500562218046398e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.067000000000000171e+01,3.943906154887214652e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.047999999999999687e+01,4.169452494924823404e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.040999999999999659e+01,4.045889455263164709e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.046999999999999886e+01,4.053640324060161365e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.064000000000000057e+01,3.814873652819546987e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.046000000000000085e+01,3.903212861842107377e+05,2.500000000000000000e+00,5.000000000000000000e+00
5.035000000000000142e+01,4.019450024718040950e+05,2.500000000000000000e+00,5.000000000000000000e+00
