Ts (degC),I (a.u.),P (W),q (slm)
5.724000000000000199e+01,1.861446531484967272e+05,2.352089077758703350e+00,2.796305494649747647e+00
5.754999999999999716e+01,2.055841573026315600e+05,2.005804331007320140e+00,3.790086048150406839e+00
5.574000000000000199e+01,1.659854958552631142e+05,1.559837388426652538e+00,5.473299819075518435e+00
5.038000000000000256e+01,1.066761976691735472e+05,1.737077096001777843e+00,5.499900452847062304e+00
4.574000000000000199e+01,1.211623891353381041e+05,2.282942548325601173e+00,5.494819977602769967e+00
4.711999999999999744e+01,1.793134917011279613e+05,2.716335602783341407e+00,5.495117954958831596e+00
4.893999999999999773e+01,2.402600562124064891e+05,2.913813617790429689e+00,4.970271636141228910e+00
5.017000000000000171e+01,2.841282243609019206e+05,2.956395701523867992e+00,4.602391308829630212e+00
5.121999999999999886e+01,2.694608261560142855e+05,2.875560078306793610e+00,4.502700468217105900e+00
5.160000000000000142e+01,2.720960229981203447e+05,2.783733145719004209e+00,4.487932931202509579e+00
5.163000000000000256e+01,2.679814843984968611e+05,2.632709888484741523e+00,4.801329353056676297e+00
5.206000000000000227e+01,2.675972669830826926e+05,2.597775854879735391e+00,4.760501568679720741e+00
5.210999999999999943e+01,2.285242405827070470e+05,2.549264562129747613e+00,4.844018464480842390e+00
5.199000000000000199e+01,2.362719065413542849e+05,2.493488799880490880e+00,5.040525803347066791e+00
5.189000000000000057e+01,2.939449238909776323e+05,2.571538944464262677e+00,4.795941309777507655e+00
5.202000000000000313e+01,3.035493737875947845e+05,2.613137250891525820e+00,4.571160633804850271e+00
5.254999999999999716e+01,2.522472946522556304e+05,2.457149776153484400e+00,4.999372003537629006e+00
5.246999999999999886e+01,2.616572337124062469e+05,2.428405979491575994e+00,5.145351415453921717e+00
5.243999999999999773e+01,2.736190958176680142e+05,2.459620043413270896e+00,5.129158588828718557e+00
5.185999999999999943e+01,2.491000132330837660e+05,2.566026525535713976e+00,4.862611734699854971e+00
5.167999999999999972e+01,2.982480603947367636e+05,2.592933160932616943e+00,4.831424926855257596e+00
5.203000000000000114e+01,2.679416952913532150e+05,2.600732806605458247e+00,4.727243470191226038e+00
5.222999999999999687e+01,2.929409572556394269e+05,2.590758380638522596e+00,4.650187631508616803e+00
5.229999999999999716e+01,2.821073565507528256e+05,2.475225773412704111e+00,4.979457305288921276e+00
5.242000000000000171e+01,2.933884923214289011e+05,2.467959148824812043e+00,5.012727370889546563e+00
5.225999999999999801e+01,2.872103403383448604e+05,2.461316292658874527e+00,5.118035812085616421e+00
5.200000000000000000e+01,2.825541525000005495e+05,2.510505966475174322e+00,5.047072358231967648e+00
5.178999999999999915e+01,2.801257851033831248e+05,2.551686671879645818e+00,4.969693522454968537e+00
5.184000000000000341e+01,2.584069687218041799e+05,2.638802323755811585e+00,4.654538418870171057e+00
5.203000000000000114e+01,2.536534638721807278e+05,2.590473210955045236e+00,4.742618066144771660e+00
5.246999999999999886e+01,2.769446275093986769e+05,2.511111685004742800e+00,4.930711011018706458e+00
5.238000000000000256e+01,2.492505466353388038e+05,2.544186993329510482e+00,4.767195776472229696e+00
5.278000000000000114e+01,2.814848972368416144e+05,2.527606654836004996e+00,4.737155961825289197e+00
5.252000000000000313e+01,2.564329116259402654e+05,2.452357655838794948e+00,4.970930780212447608e+00
5.260000000000000142e+01,2.279184113909774460e+05,2.432863030138830762e+00,5.082890075560602128e+00
5.229999999999999716e+01,2.563219209586467186e+05,2.460903164695065204e+00,5.116111755259046490e+00
5.161999999999999744e+01,2.401480800563904340e+05,2.568123628499770383e+00,4.912987041865664040e+00
5.160000000000000142e+01,2.902683118421059917e+05,2.597243198503524031e+00,4.845640558341102633e+00
5.188000000000000256e+01,2.754766188721809885e+05,2.546497393513157625e+00,4.985394463814069255e+00
5.215999999999999659e+01,2.823175120206775027e+05,2.544629119386836003e+00,4.979664288792395865e+00
5.221999999999999886e+01,2.422285699342107109e+05,2.548857361476199568e+00,4.914029144304748797e+00
5.246000000000000085e+01,2.579166880827074347e+05,2.564279377791034431e+00,4.794143574072428748e+00
5.238000000000000256e+01,2.474940361748132855e+05,2.541905055056941531e+00,4.816457025737278741e+00
5.256000000000000227e+01,2.580032879041355918e+05,2.556618653162770372e+00,4.687251526043348271e+00
5.277000000000000313e+01,2.894020672556403442e+05,2.497217906732802639e+00,4.810627608441868652e+00
5.300999999999999801e+01,2.867621893421058776e+05,2.475321519535350401e+00,4.806087030903574586e+00
5.289999999999999858e+01,2.740614570676690782e+05,2.450927801660078398e+00,4.887603526306266488e+00
5.265999999999999659e+01,2.653210344078950584e+05,2.414683184818219974e+00,5.050619791505151390e+00
5.242000000000000171e+01,3.035749964943611412e+05,2.453289530698240295e+00,5.045984960950466558e+00
5.207999999999999829e+01,2.747829579981201096e+05,2.446791603375479962e+00,5.222384782599458930e+00
5.196000000000000085e+01,2.843726255639101146e+05,2.524771577733007977e+00,5.077568182896950333e+00
5.188000000000000256e+01,2.422490188251878135e+05,2.547435797296344173e+00,5.067188669793216249e+00
5.229999999999999716e+01,2.687276225469929050e+05,2.575515514402627826e+00,4.939096721652338040e+00
5.242999999999999972e+01,2.477145392763157724e+05,2.549370455888833042e+00,4.979917707641669189e+00
5.257999999999999829e+01,2.595110856484966935e+05,2.580300835589223407e+00,4.791159737079420999e+00
5.257000000000000028e+01,2.702745934680459322e+05,2.546485414922146084e+00,4.828441052170949987e+00
5.309000000000000341e+01,2.613641740037595155e+05,2.506326822810412747e+00,4.837868047002220173e+00
5.357999999999999829e+01,2.436246378947364865e+05,2.434261926962843159e+00,4.949769956569651796e+00
5.303999999999999915e+01,2.762651330357146217e+05,2.361157046325169429e+00,5.309954673415427706e+00
5.242000000000000171e+01,2.424701378571432433e+05,2.452136713209094321e+00,5.194516289612741922e+00
5.164000000000000057e+01,2.159836502255642554e+05,2.595894333333534476e+00,4.889792969508072851e+00
5.199000000000000199e+01,2.438133589849617565e+05,2.621095622338905251e+00,4.762856445080362100e+00
5.217999999999999972e+01,2.408299150657889259e+05,2.533862486632198152e+00,5.005009956031384100e+00
5.260000000000000142e+01,2.623097504323310568e+05,2.524920716225477868e+00,4.953229862968595576e+00
5.254999999999999716e+01,2.789353147274444345e+05,2.537556584570904938e+00,4.853882549002619839e+00
5.282999999999999829e+01,2.609947389191726979e+05,2.502327933394741244e+00,4.918911870014083476e+00
5.284000000000000341e+01,2.570275308834589378e+05,2.470659983442970553e+00,4.999997789649033741e+00
5.275000000000000000e+01,2.524903408082714886e+05,2.477220498900045254e+00,5.009001069185166521e+00
5.257999999999999829e+01,2.586570364849625330e+05,2.459935849536970309e+00,5.135212563759429472e+00
5.234000000000000341e+01,2.731817851973694633e+05,2.480859163970381420e+00,5.166541409320752898e+00
5.196999999999999886e+01,2.464223171898498840e+05,2.544308817113841492e+00,5.038722646219969903e+00
5.179999999999999716e+01,2.718118326879695524e+05,2.652698343898256539e+00,4.681770765476303886e+00
5.314000000000000057e+01,2.454638062218047853e+05,2.575550093011054642e+00,4.725252592036407684e+00
5.361999999999999744e+01,2.869010200657903333e+05,2.484649146525430119e+00,4.812874735409224947e+00
5.384000000000000341e+01,2.786209438251881511e+05,2.366571542316560972e+00,5.121464119078081190e+00
5.328999999999999915e+01,2.353264532988721912e+05,2.342350981179848635e+00,5.318576248219947011e+00
5.264999999999999858e+01,2.253861981203004252e+05,2.395173618954839601e+00,5.361298285818354437e+00
5.203000000000000114e+01,2.356407010150378337e+05,2.527906916927673997e+00,5.088501700797441352e+00
5.175999999999999801e+01,2.513025805263158109e+05,2.659546209995673038e+00,4.689410304703193866e+00
5.272999999999999687e+01,2.824241911748120910e+05,2.624180250716999563e+00,4.630800128674629867e+00
5.313000000000000256e+01,2.684605551033835509e+05,2.482356103414981252e+00,4.951540851669482990e+00
5.345000000000000284e+01,2.798072258740611724e+05,2.436324997382145696e+00,5.027874690793926682e+00
5.317999999999999972e+01,2.681426118045115727e+05,2.416485837397578162e+00,5.101441017989300164e+00
5.289000000000000057e+01,2.486303046710524650e+05,2.417371170430367755e+00,5.192292011240222216e+00
5.271000000000000085e+01,2.447593049718039110e+05,2.476718018844760394e+00,5.108120212752359279e+00
5.263000000000000256e+01,2.575786654511280649e+05,2.498261810244954972e+00,5.098329913779419797e+00
5.274000000000000199e+01,2.730058754605263821e+05,2.495391261672839978e+00,5.113963307747831699e+00
5.317999999999999972e+01,2.774888636560156010e+05,2.525395225530000953e+00,4.958006949273354280e+00
5.340999999999999659e+01,2.462374148684207175e+05,2.543861814246149766e+00,4.762421703539237328e+00
5.385000000000000142e+01,2.510562083458643465e+05,2.470412694148422794e+00,4.841969715924884454e+00
5.363000000000000256e+01,2.390041740225562826e+05,2.396302343475475993e+00,5.028370786666502390e+00
5.350999999999999801e+01,2.245847494172929728e+05,2.401871973991583697e+00,5.045710240151407788e+00
5.315999999999999659e+01,2.230759661842112255e+05,2.355080798767116956e+00,5.324472579411722251e+00
5.282999999999999829e+01,2.309691149154134619e+05,2.422201674801749416e+00,5.273136192306442815e+00
5.210999999999999943e+01,2.473640748496244487e+05,2.540829178857310744e+00,5.035479487262289666e+00
5.218999999999999773e+01,2.583706288251884107e+05,2.569858490130827011e+00,4.984721961090004427e+00
5.257000000000000028e+01,2.508780812593989540e+05,2.607061665016908947e+00,4.800346812484703740e+00
5.343999999999999773e+01,2.818319124530075933e+05,2.498964390036337857e+00,4.984589050510710884e+00
5.364999999999999858e+01,2.894056396522559808e+05,2.457751397043333785e+00,4.988491192229811411e+00
5.353999999999999915e+01,2.513215511842103442e+05,2.421318438053104316e+00,5.071461538083950060e+00
5.303000000000000114e+01,2.644636592199257575e+05,2.479705305445233154e+00,4.911080653567318599e+00
5.270000000000000284e+01,2.655929061090238392e+05,2.449652823380908728e+00,5.084094788736051029e+00
5.275999999999999801e+01,2.905789871616538730e+05,2.473887060521725356e+00,5.052648831290652787e+00
5.285000000000000142e+01,2.413131740977439040e+05,2.478373148506978207e+00,5.060270097674355760e+00
5.282999999999999829e+01,2.310007737406013475e+05,2.487309588490000944e+00,5.054596167466583800e+00
5.274000000000000199e+01,2.551605224999999627e+05,2.565019364905597676e+00,4.758350823690803644e+00
5.278000000000000114e+01,2.690455658458643011e+05,2.548413744989749485e+00,4.730278350364443440e+00
5.297999999999999687e+01,2.629073261560149258e+05,2.495398276108434121e+00,4.802391288123922131e+00
5.314999999999999858e+01,2.533653316071431618e+05,2.415309258044612051e+00,5.061600984127721858e+00
5.325999999999999801e+01,2.296181330639098305e+05,2.393398374529803974e+00,5.161564776967081158e+00
5.304999999999999716e+01,2.645070207236835267e+05,2.372695569142074135e+00,5.352616068926756121e+00
5.217999999999999972e+01,2.042915656578949129e+05,2.463745610776406192e+00,5.272646884600882267e+00
5.163000000000000256e+01,2.545906636466162745e+05,2.587198089210368757e+00,5.032549096751735007e+00
5.202000000000000313e+01,2.657391279981209082e+05,2.657421074207038103e+00,4.729124565170246264e+00
5.295000000000000284e+01,2.998497259398513706e+05,2.608151022283404341e+00,4.674424867116705684e+00
5.375999999999999801e+01,2.844215304417298757e+05,2.516389610057008230e+00,4.725593538883551048e+00
5.393999999999999773e+01,2.460948885620299261e+05,2.443977548598732952e+00,4.784544760878074676e+00
5.364999999999999858e+01,2.394910054511279159e+05,2.331943767601737161e+00,5.171440270333171441e+00
5.303999999999999915e+01,2.481756248120299133e+05,2.342294860767794251e+00,5.323302523365328831e+00
5.234000000000000341e+01,2.257088224906014511e+05,2.390503266545326966e+00,5.437246941743510753e+00
5.214000000000000057e+01,2.610888530921056226e+05,2.539833430445263662e+00,5.126838261728511092e+00
5.225000000000000000e+01,2.616535381296997075e+05,2.594043854433709217e+00,4.929155276148991405e+00
5.285000000000000142e+01,2.988398463721796288e+05,2.618791722337823202e+00,4.698427860593104910e+00
5.346999999999999886e+01,2.805728274248120142e+05,2.584697283565132508e+00,4.566484702118234651e+00
5.384000000000000341e+01,2.910348988815784687e+05,2.433577206332401488e+00,4.895011225793436616e+00
5.375999999999999801e+01,2.482223123402252095e+05,2.405865721583184236e+00,4.914628819645708191e+00
5.339000000000000057e+01,2.391054329887219064e+05,2.326676842025023006e+00,5.271493398443744205e+00
5.290999999999999659e+01,2.314421495018802525e+05,2.338676440305867743e+00,5.458165286030403074e+00
5.239999999999999858e+01,2.320404643421053188e+05,2.418940299217239076e+00,5.460782695170099288e+00
5.207999999999999829e+01,2.387780043609026470e+05,2.614983464751547082e+00,4.895215026691950300e+00
5.221999999999999886e+01,2.426653878101498703e+05,2.656840880846628394e+00,4.688780401894868000e+00
5.311999999999999744e+01,2.696265114473680733e+05,2.539604576816455239e+00,4.885531703165186812e+00
5.396999999999999886e+01,2.893457712124056998e+05,2.371321617063943510e+00,5.283426679255525116e+00
5.400000000000000000e+01,2.504991608458653791e+05,2.332762347771660139e+00,5.408295280525861948e+00
5.317000000000000171e+01,2.450145465507519257e+05,2.431109676285165389e+00,5.271087397585225709e+00
5.260000000000000142e+01,2.401728404605266114e+05,2.501759645434903589e+00,5.184948311260445308e+00
5.250999999999999801e+01,2.735317568797002314e+05,2.613936028813638401e+00,4.818428868164786216e+00
5.311999999999999744e+01,2.574057121804515773e+05,2.594784307079962105e+00,4.711223071380739036e+00
5.371999999999999886e+01,2.574005383646612754e+05,2.464032434742268407e+00,4.967814618998808385e+00
5.406000000000000227e+01,2.860839267293238081e+05,2.434472880824092744e+00,4.945436240471294376e+00
5.346999999999999886e+01,2.437263896052633063e+05,2.401182809565209908e+00,5.074746600319961942e+00
5.302000000000000313e+01,2.421074780075184535e+05,2.378802085620759232e+00,5.277742125773045245e+00
5.249000000000000199e+01,2.332128263627817214e+05,2.443969201596916996e+00,5.272396832411232914e+00
5.238000000000000256e+01,2.789641402725566877e+05,2.533703954343524689e+00,5.036100825569000072e+00
5.278000000000000114e+01,2.389691891729328199e+05,2.591627415598999562e+00,4.791882185539643402e+00
5.300999999999999801e+01,2.916223733458652277e+05,2.565415365768092926e+00,4.725619354676918960e+00
5.382000000000000028e+01,2.464856348402262083e+05,2.481360853315786930e+00,4.805141682746813636e+00
5.418999999999999773e+01,2.494791800187974295e+05,2.390685965211541752e+00,4.954043204427512670e+00
5.400000000000000000e+01,2.596469599060146720e+05,2.324611123495970322e+00,5.194445706568973975e+00
5.315999999999999659e+01,2.393084436654133897e+05,2.405327517678584215e+00,5.092477927404405413e+00
5.278000000000000114e+01,2.396813279605267744e+05,2.460666439653868665e+00,5.036129475667807220e+00
5.275000000000000000e+01,2.560463536748116312e+05,2.489089083515625411e+00,4.974143843355049555e+00
5.288000000000000256e+01,2.579386152067666408e+05,2.539221117467280742e+00,4.767347326086436965e+00
5.304999999999999716e+01,2.771898910150381853e+05,2.462634271158116395e+00,4.958389240896183381e+00
5.331000000000000227e+01,2.155154198966162803e+05,2.401166264524466243e+00,5.149156702130496477e+00
5.300999999999999801e+01,2.420482254981198057e+05,2.450438577319744571e+00,5.060406154136670054e+00
5.256000000000000227e+01,2.709783556015038048e+05,2.496154966600911962e+00,4.980986928925995372e+00
5.252000000000000313e+01,2.453265769172934815e+05,2.511256303233402321e+00,4.970385954335381662e+00
5.250000000000000000e+01,2.806483404981204658e+05,2.517117320650445578e+00,4.975973249714469304e+00
5.263000000000000256e+01,2.677267355639103334e+05,2.521903181228172475e+00,4.947738477730423412e+00
5.272999999999999687e+01,2.657284108082702733e+05,2.479094538949538684e+00,5.049787117730711650e+00
5.277000000000000313e+01,2.754460687218034291e+05,2.570951199831607692e+00,4.708850599809660586e+00
5.275999999999999801e+01,2.717446962687968626e+05,2.540666549539932095e+00,4.706998759430181423e+00
5.317999999999999972e+01,2.884736136936091934e+05,2.486896081606554176e+00,4.744642734626847158e+00
5.317999999999999972e+01,2.475860561842096213e+05,2.435143742248718546e+00,4.873387545238806240e+00
5.318999999999999773e+01,2.494967956296987541e+05,2.392723948642320408e+00,5.048510912086129565e+00
5.268999999999999773e+01,2.429168106203011412e+05,2.352658795999702068e+00,5.342683699455205826e+00
5.224000000000000199e+01,2.275658528007522109e+05,2.489992350840477098e+00,5.081020360413524450e+00
5.177000000000000313e+01,2.522821563157896453e+05,2.588871478633109735e+00,4.844933158183996724e+00
5.256000000000000227e+01,2.936485381578948000e+05,2.546423858815008323e+00,4.897192141684592492e+00
5.338000000000000256e+01,2.635757338815787807e+05,2.475870895872946509e+00,5.002840240153275886e+00
5.350000000000000000e+01,2.773899452255636570e+05,2.408388600957533043e+00,5.157598713809015578e+00
5.289000000000000057e+01,2.619271344360906223e+05,2.418281244565756438e+00,5.230807850457975583e+00
5.256000000000000227e+01,2.536230369078941585e+05,2.527305230747176168e+00,4.947744047430261638e+00
5.272999999999999687e+01,2.764908099530084874e+05,2.471572995416008389e+00,5.164564023743198007e+00
5.285000000000000142e+01,2.418772432048875489e+05,2.562093718816298438e+00,4.828510497609610930e+00
5.271999999999999886e+01,2.888495776409765822e+05,2.534444542056797367e+00,4.864529932738084206e+00
5.311999999999999744e+01,2.463968176691725675e+05,2.457214677217201881e+00,5.063128280998642872e+00
5.342999999999999972e+01,2.784930766635345062e+05,2.465893836658917149e+00,4.974166893023682867e+00
5.343999999999999773e+01,2.552280284774437023e+05,2.475430946898320439e+00,4.873723834908893160e+00
