t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
4.101600000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,8.830000000000000071e+00,1.000018000000000029e+02,1.679999999999999938e+00,1.209999999999999964e+00
6.292700000000000000e+04,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,0.000000000000000000e+00,1.000019000000000062e+02,1.669999999999999929e+00,1.229999999999999982e+00
6.397600000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.640000000000000124e+00,1.000019999999999953e+02,1.679999999999999938e+00,1.189999999999999947e+00
6.496700000000000000e+04,4.000000000000000000e+00,5.269999999999999574e+00,2.000000000000000000e+01,3.990000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.530000000000000027e+00,1.500000000000000000e+00,1.000019999999999953e+02,1.040000000000000036e+00,1.129999999999999893e+00
6.597900000000000000e+04,3.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+01,4.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.439999999999999947e+00,1.500000000000000000e+00,1.000019000000000062e+02,9.899999999999999911e-01,1.120000000000000107e+00
6.696900000000000000e+04,3.000000000000000000e+00,5.070000000000000284e+00,2.000000000000000000e+01,4.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.449999999999999956e+00,1.500000000000000000e+00,1.000019999999999953e+02,9.899999999999999911e-01,1.129999999999999893e+00
6.798400000000000000e+04,3.000000000000000000e+00,5.099999999999999645e+00,2.000000000000000000e+01,4.019999999999999574e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.469999999999999973e+00,1.500000000000000000e+00,1.000019000000000062e+02,1.000000000000000000e+00,1.129999999999999893e+00
6.897400000000000000e+04,2.000000000000000000e+00,5.139999999999999680e+00,2.000000000000000000e+01,3.970000000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000018000000000029e+02,1.010000000000000009e+00,1.129999999999999893e+00
6.998800000000000000e+04,2.000000000000000000e+00,5.169999999999999929e+00,2.000000000000000000e+01,3.919999999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.489999999999999991e+00,1.500000000000000000e+00,1.000019000000000062e+02,1.010000000000000009e+00,1.129999999999999893e+00
7.100000000000000000e+04,3.000000000000000000e+00,5.320000000000000284e+00,2.000000000000000000e+01,3.859999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.540000000000000036e+00,1.540000000000000036e+00,1.000019999999999953e+02,1.040000000000000036e+00,1.139999999999999902e+00
