t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.742500000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.569999999999999840e+00,2.500000000000000000e+00,1.000014000000000038e+02,1.679999999999999938e+00,1.219999999999999973e+00
3.927700000000000000e+04,2.000000000000000000e+00,9.490000000000000213e+00,2.000000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.500000000000000000e+00,2.500000000000000000e+00,1.000014999999999930e+02,1.649999999999999911e+00,1.209999999999999964e+00
4.036600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,1.860000000000000098e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.660000000000000142e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.199999999999999956e+00
4.135900000000000000e+04,0.000000000000000000e+00,9.759999999999999787e+00,2.000000000000000000e+01,2.359999999999999876e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.509999999999999787e+00,2.500000000000000000e+00,1.000014999999999930e+02,1.669999999999999929e+00,1.199999999999999956e+00
4.237200000000000000e+04,0.000000000000000000e+00,6.429999999999999716e+00,2.000000000000000000e+01,4.259999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.870000000000000107e+00,1.889999999999999902e+00,1.000014000000000038e+02,1.280000000000000027e+00,1.149999999999999911e+00
4.336200000000000000e+04,1.000000000000000000e+00,6.330000000000000071e+00,2.000000000000000000e+01,4.570000000000000284e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,1.820000000000000062e+00,1.889999999999999902e+00,1.000014999999999930e+02,1.250000000000000000e+00,1.139999999999999902e+00
4.437600000000000000e+04,2.000000000000000000e+00,7.500000000000000000e+00,2.000000000000000000e+01,4.440000000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.200000000000000178e+00,2.240000000000000213e+00,1.000014999999999930e+02,1.479999999999999982e+00,1.179999999999999938e+00
4.534800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.930000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.529999999999999805e+00,2.859999999999999876e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.189999999999999947e+00
4.635000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.770000000000000018e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.560000000000000053e+00,2.870000000000000107e+00,1.000014999999999930e+02,1.679999999999999938e+00,1.209999999999999964e+00
4.734700000000000000e+04,0.000000000000000000e+00,9.990000000000000213e+00,2.000000000000000000e+01,3.680000000000000160e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.549999999999999822e+00,2.509999999999999787e+00,1.000014000000000038e+02,1.689999999999999947e+00,1.209999999999999964e+00
4.836200000000000000e+04,0.000000000000000000e+00,9.279999999999999361e+00,2.000000000000000000e+01,3.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.490000000000000213e+00,2.419999999999999929e+00,1.000014999999999930e+02,1.639999999999999902e+00,1.209999999999999964e+00
4.939800000000000000e+04,2.000000000000000000e+00,9.210000000000000853e+00,2.000000000000000000e+01,3.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.459999999999999964e+00,2.459999999999999964e+00,1.000014999999999930e+02,1.639999999999999902e+00,1.189999999999999947e+00
5.036700000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.660000000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,2.580000000000000071e+00,1.000014999999999930e+02,1.689999999999999947e+00,1.199999999999999956e+00
5.136000000000000000e+04,0.000000000000000000e+00,8.349999999999999645e+00,2.000000000000000000e+01,3.640000000000000124e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.379999999999999893e+00,2.290000000000000036e+00,1.000014000000000038e+02,1.570000000000000062e+00,1.199999999999999956e+00
5.235300000000000000e+04,0.000000000000000000e+00,7.290000000000000036e+00,2.000000000000000000e+01,4.009999999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.149999999999999911e+00,2.169999999999999929e+00,1.000014000000000038e+02,1.439999999999999947e+00,1.179999999999999938e+00
