t_emb (ms),Isemb (a.u.),Vp2p (V),f (kHz),q (slm),x_pos (mm),y_pos (mm),dsep (mm),T_emb (K),P_emb (W),Pset (W),duty (%),V_emb (kV),I_emb (mA)
1.808600000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.540000000000000036e+00,1.200000000000000000e+01,1.000014000000000038e+02,1.679999999999999938e+00,1.209999999999999964e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.101300000000000000e+04,0.000000000000000000e+00,8.339999999999999858e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.359999999999999876e+00,2.270000000000000018e+00,1.000013000000000005e+02,1.560000000000000053e+00,1.209999999999999964e+00
4.202500000000000000e+04,0.000000000000000000e+00,8.140000000000000568e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.330000000000000071e+00,2.290000000000000036e+00,1.000013000000000005e+02,1.540000000000000036e+00,1.209999999999999964e+00
4.303900000000000000e+04,0.000000000000000000e+00,7.980000000000000426e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.299999999999999822e+00,2.270000000000000018e+00,1.000011999999999972e+02,1.520000000000000018e+00,1.199999999999999956e+00
4.402900000000000000e+04,0.000000000000000000e+00,7.889999999999999680e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.259999999999999787e+00,2.270000000000000018e+00,1.000013000000000005e+02,1.520000000000000018e+00,1.179999999999999938e+00
4.504200000000000000e+04,0.000000000000000000e+00,7.790000000000000036e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.270000000000000018e+00,2.259999999999999787e+00,1.000013000000000005e+02,1.500000000000000000e+00,1.199999999999999956e+00
4.603100000000000000e+04,0.000000000000000000e+00,7.790000000000000036e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.250000000000000000e+00,2.259999999999999787e+00,1.000014000000000038e+02,1.510000000000000009e+00,1.179999999999999938e+00
4.702200000000000000e+04,0.000000000000000000e+00,7.750000000000000000e+00,2.000000000000000000e+01,5.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.037549999999999955e+03,2.259999999999999787e+00,2.259999999999999787e+00,1.000013000000000005e+02,1.500000000000000000e+00,1.189999999999999947e+00
2.000000000000000000e+01,1.037549999999999955e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.279999999999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.510000000000000009e+00,0.000000000000000000e+00,0.000000000000000000e+00
