Ts (degC),I (a.u.),P (W),q (slm)
3.142000000000000171e+01,-1.899332413533819999e+04,2.575818255599942042e+00,2.038035091296810819e+00
3.142000000000000171e+01,1.871115407706763654e+05,2.527630938975577557e+00,2.914953894507232857e+00
4.228999999999999915e+01,3.215848028853380820e+05,2.612828795593063802e+00,3.202535986178529193e+00
4.565999999999999659e+01,3.192814693703023950e+05,2.514240395506168735e+00,3.889058373605499774e+00
4.681000000000000227e+01,3.210319437124059186e+05,2.773552090444888485e+00,3.131413727690965931e+00
4.759000000000000341e+01,3.530887831578961341e+05,2.986970452406175092e+00,2.477598873772538735e+00
4.925999999999999801e+01,3.284264351503759972e+05,2.702919094704289815e+00,3.487680217641844216e+00
5.050999999999999801e+01,3.516838457988734008e+05,2.725159658113140537e+00,3.365288909076135759e+00
5.067999999999999972e+01,3.523102470676700468e+05,2.700398408811256257e+00,3.424670554479370743e+00
5.095000000000000284e+01,3.853896542481199722e+05,2.751512102131686177e+00,3.161230338054292321e+00
5.131000000000000227e+01,3.371414814755641855e+05,2.660511490146888036e+00,3.440427855315185024e+00
5.177000000000000313e+01,3.865350385150374495e+05,2.698995178674514772e+00,3.242924846492400093e+00
5.181000000000000227e+01,3.825417150281964568e+05,2.707227263920942040e+00,3.125365991013562272e+00
5.246999999999999886e+01,3.498974011184212868e+05,2.521094494757897486e+00,3.750965067297912459e+00
5.257999999999999829e+01,3.724127387593986932e+05,2.591137885658771456e+00,3.475159334110574871e+00
5.220000000000000284e+01,3.374819678289474687e+05,2.636313223497103397e+00,3.321360581621300323e+00
5.214000000000000057e+01,4.010218459116549930e+05,2.650876416511884326e+00,3.294482814059355391e+00
5.260999999999999943e+01,3.531681150000008638e+05,2.652682109829261670e+00,3.228718526610564243e+00
5.314999999999999858e+01,3.582117230921062292e+05,2.505062183763660855e+00,3.725783490142505094e+00
5.321000000000000085e+01,3.319225795770682744e+05,2.636391650015165400e+00,3.178580589077822260e+00
5.263000000000000256e+01,3.297271570770677063e+05,2.613312665422615755e+00,3.237392440792969062e+00
5.311999999999999744e+01,3.761697913251876598e+05,2.597407684198299815e+00,3.214315535037385096e+00
5.370000000000000284e+01,3.316189258646619855e+05,2.466768607294086646e+00,3.610384918983551295e+00
5.390999999999999659e+01,3.677923980733088683e+05,2.474963243616068898e+00,3.557748642174054954e+00
5.318999999999999773e+01,3.296107462218045839e+05,2.526150391034653886e+00,3.473434360795253362e+00
5.307000000000000028e+01,3.579802564285708359e+05,2.602588250931413771e+00,3.198190349557019196e+00
5.353000000000000114e+01,3.317747562687978498e+05,2.553583966138170513e+00,3.304116616415378793e+00
5.417000000000000171e+01,3.382601343609021278e+05,2.536521745908687731e+00,3.260479810920894117e+00
5.475999999999999801e+01,3.396814554699256551e+05,2.397117081641957803e+00,3.661955994971179074e+00
5.485000000000000142e+01,3.603170965601514908e+05,2.446182323676341142e+00,3.407628831533349612e+00
5.378000000000000114e+01,3.369222102349638008e+05,2.566338304478756438e+00,2.998116628705185249e+00
5.410000000000000142e+01,3.163402782800748828e+05,2.416869313363071203e+00,3.522513050288341496e+00
5.485000000000000142e+01,3.249231459304519813e+05,2.418142490249319820e+00,3.478511244367851418e+00
5.425999999999999801e+01,3.283785157612779876e+05,2.466293538647006844e+00,3.307587760981485214e+00
5.392000000000000171e+01,3.560745676127818879e+05,2.410712088714512369e+00,3.592840633996488897e+00
5.392000000000000171e+01,3.195114578007528908e+05,2.499475297794496953e+00,3.300034931337965105e+00
5.363000000000000256e+01,3.672041844924811157e+05,2.511387298932171053e+00,3.294108298495181941e+00
5.417999999999999972e+01,3.569066896522557363e+05,2.469253895459756709e+00,3.420507404509431026e+00
5.435999999999999943e+01,3.261053628383475589e+05,2.443853041627555012e+00,3.494010756628987302e+00
5.427000000000000313e+01,3.178151853383464622e+05,2.522818829797875306e+00,3.160037629420742178e+00
5.400999999999999801e+01,3.730353212593986536e+05,2.471691667465497400e+00,3.352078666952222896e+00
5.464999999999999858e+01,3.439667299906016560e+05,2.380312046048853603e+00,3.681661170129280514e+00
5.449000000000000199e+01,3.171157347180453944e+05,2.490478037847074777e+00,3.270436185809554530e+00
5.399000000000000199e+01,3.354513683176686172e+05,2.446992888882082440e+00,3.467569522156039863e+00
5.439000000000000057e+01,3.286687421898499597e+05,2.456986471864337940e+00,3.415537962884933609e+00
5.460000000000000142e+01,3.453490011090241023e+05,2.472294498207551872e+00,3.310671094136085735e+00
5.467999999999999972e+01,3.368086326597745065e+05,2.425739258028986711e+00,3.426869946949907320e+00
5.475000000000000000e+01,3.423101234492483200e+05,2.407243618519840478e+00,3.466130542599325182e+00
5.450000000000000000e+01,3.076509778477441287e+05,2.404273215429802324e+00,3.544419218334964761e+00
5.421999999999999886e+01,3.246011374906026176e+05,2.487965035065465180e+00,3.284606730748055092e+00
5.406000000000000227e+01,3.262773306203011889e+05,2.464780017929518952e+00,3.401788041405424234e+00
5.457000000000000028e+01,3.615771670770669589e+05,2.448223136190893712e+00,3.425725307527304864e+00
5.471999999999999886e+01,3.303880504511268809e+05,2.445167583724009219e+00,3.367843120346121655e+00
5.468999999999999773e+01,3.616265646992476541e+05,2.420836853858383098e+00,3.443501153878721244e+00
5.464000000000000057e+01,3.258635485432339483e+05,2.430965177220730133e+00,3.383236699603110242e+00
5.442999999999999972e+01,3.200427594078940456e+05,2.419558412370272027e+00,3.454010358599508557e+00
5.442000000000000171e+01,3.286450904605262331e+05,2.424053729589043193e+00,3.479041612137961259e+00
5.428000000000000114e+01,3.605182594454896753e+05,2.436824774597150522e+00,3.485619398568104543e+00
5.417000000000000171e+01,3.385121731015035184e+05,2.571735051163924535e+00,2.965002582620809068e+00
5.453000000000000114e+01,3.509264977161659044e+05,2.382344423782999154e+00,3.611190050085122394e+00
5.574000000000000199e+01,3.367805462312012678e+05,2.369875878331799246e+00,3.524576579390736875e+00
5.499000000000000199e+01,3.382128309022557223e+05,2.401874599542315636e+00,3.391518521478173120e+00
5.447999999999999687e+01,3.323930272556403070e+05,2.423846814417887519e+00,3.366168367475862233e+00
5.435000000000000142e+01,3.389836062687982921e+05,2.436463157519569656e+00,3.363759565844876676e+00
5.460999999999999943e+01,3.245744061090226751e+05,2.437598289798177831e+00,3.355260429716019566e+00
5.477000000000000313e+01,3.393551355169168091e+05,2.451505862463586372e+00,3.263407217650032166e+00
5.489999999999999858e+01,3.422530882894743118e+05,2.377639260899805596e+00,3.498343517295980476e+00
5.507999999999999829e+01,3.180254639943614020e+05,2.370153570812604471e+00,3.544875601826063871e+00
5.459000000000000341e+01,3.327107241823320510e+05,2.372289662147406997e+00,3.632555152590795089e+00
5.400999999999999801e+01,3.463481634868429974e+05,2.499577634774825974e+00,3.244686020781947455e+00
5.384000000000000341e+01,3.746807178665434476e+05,2.492449302599455851e+00,3.302914164533238495e+00
5.478000000000000114e+01,3.439229989285719930e+05,2.470895352779582499e+00,3.300294234909932456e+00
5.545000000000000284e+01,3.459997932236835477e+05,2.384563053305366331e+00,3.504520918802211948e+00
5.567999999999999972e+01,3.242977301503756898e+05,2.389819096363014594e+00,3.369057830510396201e+00
5.499000000000000199e+01,3.563551855263158213e+05,2.325817767955075777e+00,3.647077832242693329e+00
5.450000000000000000e+01,2.817217840883458848e+05,2.432669317729471814e+00,3.344769969342620275e+00
5.407999999999999829e+01,3.371520754793246742e+05,2.410495698565966016e+00,3.523098936957662630e+00
5.431000000000000227e+01,3.213464378007529303e+05,2.440856860017035501e+00,3.472568722610709813e+00
5.431000000000000227e+01,3.695348653195486986e+05,2.488808712201480144e+00,3.305753476882630437e+00
5.481000000000000227e+01,3.077906708740603644e+05,2.476109720358950383e+00,3.269075749182171808e+00
5.552000000000000313e+01,3.396378475939856144e+05,2.363430075301022448e+00,3.562615492490905478e+00
5.577000000000000313e+01,3.302915957424822263e+05,2.363518725633737549e+00,3.488574049218040152e+00
5.485000000000000142e+01,2.944769646146613522e+05,2.288362584684968226e+00,3.947198866178011301e+00
5.417999999999999972e+01,3.250569260244371835e+05,2.414050489891918172e+00,3.703938553846807480e+00
5.359000000000000341e+01,3.398108008646622766e+05,2.563605032851659971e+00,3.245875806174236544e+00
5.410999999999999943e+01,3.337034808834588621e+05,2.487946578861979674e+00,3.524990968188147278e+00
5.560999999999999943e+01,3.474264113345870865e+05,2.430405781515345254e+00,3.563392032913970553e+00
5.572999999999999687e+01,3.301794964003773639e+05,2.407290611912329403e+00,3.511384411331675448e+00
5.543999999999999773e+01,3.124078087218042929e+05,2.446578599853984404e+00,3.291251075069071774e+00
5.521000000000000085e+01,3.326263417105267872e+05,2.443100451039120991e+00,3.229775674483541081e+00
5.547999999999999687e+01,3.118330224248137092e+05,2.315403880646318413e+00,3.714442779194286892e+00
